id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
2921,0,127.0.0.1,00:00:00:00:00:00,00:00:00,53822,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773554680162,1773554680168,6,5,666,1773554680162,1773554680168,6,3,363,1773554680167,1773554680168,1,2,303,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
2922,0,127.0.0.1,00:00:00:00:00:00,00:00:00,48180,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,6,4,0,0,1773554680269,1773554680281,12,9,950,1773554680269,1773554680281,12,5,502,1773554680269,1773554680281,12,4,448,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
2923,0,127.0.0.1,00:00:00:00:00:00,00:00:00,42768,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773554678325,1773554680182,1857,14,1870,1773554678325,1773554680182,1857,8,896,1773554678325,1773554680182,1857,6,974,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
2924,0,::1,00:00:00:00:00:00,00:00:00,35076,::1,00:00:00:00:00:00,00:00:00,8000,6,6,0,0,1773554680252,1773554680252,0,2,168,1773554680252,1773554680252,0,1,94,1773554680252,1773554680252,0,1,74,Unknown,Unspecified,0,0,,,,,
2925,0,::1,00:00:00:00:00:00,00:00:00,49372,::1,00:00:00:00:00:00,00:00:00,8002,6,6,0,0,1773554680268,1773554680268,0,2,168,1773554680268,1773554680268,0,1,94,1773554680268,1773554680268,0,1,74,Unknown,Unspecified,0,0,,,,,
2929,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,127.0.0.1,00:00:00:00:00:00,00:00:00,53822,6,4,0,0,1773554685169,1773554685965,796,4,264,1773554685169,1773554685965,796,2,132,1773554685211,1773554685965,754,2,132,Unknown,Unspecified,0,0,,,,,
2930,1,127.0.0.1,00:00:00:00:00:00,00:00:00,37670,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773554680253,1773554688792,8539,28,4195,1773554680253,1773554688792,8539,16,1994,1773554680253,1773554688792,8539,12,2201,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
2931,0,::1,00:00:00:00:00:00,00:00:00,40366,::1,00:00:00:00:00:00,00:00:00,8001,6,6,0,0,1773554685972,1773554685972,0,2,168,1773554685972,1773554685972,0,1,94,1773554685972,1773554685972,0,1,74,Unknown,Unspecified,0,0,,,,,
2932,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,127.0.0.1,00:00:00:00:00:00,00:00:00,48180,6,4,0,0,1773554685282,1773554685966,684,4,264,1773554685282,1773554685966,684,2,132,1773554685323,1773554685966,643,2,132,Unknown,Unspecified,0,0,,,,,
2933,0,127.0.0.1,00:00:00:00:00:00,00:00:00,35208,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773554685974,1773554688783,2809,18,2207,1773554685974,1773554688783,2809,10,1157,1773554685974,1773554688783,2809,8,1050,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
