id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
7120,1,127.0.0.1,00:00:00:00:00:00,00:00:00,41112,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773562384302,1773562392368,8066,26,4642,1773562384302,1773562392368,8066,15,2091,1773562384307,1773562392368,8061,11,2551,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
7122,0,127.0.0.1,00:00:00:00:00:00,00:00:00,39532,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773562386835,1773562396390,9555,28,3539,1773562386835,1773562396390,9555,16,1883,1773562386835,1773562396390,9555,12,1656,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
7126,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,127.0.0.1,00:00:00:00:00:00,00:00:00,59438,6,4,0,0,1773562389569,1773562390727,1158,4,264,1773562389569,1773562390727,1158,2,132,1773562389611,1773562390727,1116,2,132,Unknown,Unspecified,0,0,,,,,
