id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
772,0,127.0.0.1,00:00:00:00:00:00,00:00:00,59816,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773550750095,1773550752740,2645,18,2207,1773550750095,1773550752740,2645,10,1157,1773550750095,1773550752740,2645,8,1050,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
773,0,127.0.0.1,00:00:00:00:00:00,00:00:00,41044,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,6,4,0,0,1773550747642,1773550752586,4944,19,2270,1773550747642,1773550752586,4944,10,1150,1773550747642,1773550752586,4944,9,1120,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
774,0,127.0.0.1,00:00:00:00:00:00,00:00:00,60052,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773550744022,1773550752610,8588,33,4735,1773550744022,1773550752610,8588,17,2197,1773550744063,1773550752610,8547,16,2538,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
775,0,::1,00:00:00:00:00:00,00:00:00,36206,::1,00:00:00:00:00:00,00:00:00,8001,6,6,0,0,1773550750092,1773550750093,1,2,168,1773550750092,1773550750092,0,1,94,1773550750093,1773550750093,0,1,74,Unknown,Unspecified,0,0,,,,,
776,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,127.0.0.1,00:00:00:00:00:00,00:00:00,59800,6,4,0,0,1773550749061,1773550750086,1025,4,264,1773550749061,1773550750086,1025,2,132,1773550749103,1773550750086,983,2,132,Unknown,Unspecified,0,0,,,,,
777,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,127.0.0.1,00:00:00:00:00:00,00:00:00,59816,6,4,0,0,1773550757742,1773550758718,976,4,264,1773550757742,1773550758718,976,2,132,1773550757783,1773550758718,935,2,132,Unknown,Unspecified,0,0,,,,,
778,0,::1,00:00:00:00:00:00,00:00:00,56846,::1,00:00:00:00:00:00,00:00:00,8001,6,6,0,0,1773550758724,1773550758724,0,2,168,1773550758724,1773550758724,0,1,94,1773550758724,1773550758724,0,1,74,Unknown,Unspecified,0,0,,,,,
779,0,127.0.0.1,00:00:00:00:00:00,00:00:00,46370,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773550758726,1773550758742,16,9,946,1773550758726,1773550758742,16,5,503,1773550758726,1773550758742,16,4,443,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
780,0,::1,00:00:00:00:00:00,00:00:00,56432,::1,00:00:00:00:00:00,00:00:00,8000,6,6,0,0,1773550752717,1773550752717,0,2,168,1773550752717,1773550752717,0,1,94,1773550752717,1773550752717,0,1,74,Unknown,Unspecified,0,0,,,,,
782,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,127.0.0.1,00:00:00:00:00:00,00:00:00,41044,6,4,0,0,1773550757587,1773550758717,1130,4,264,1773550757587,1773550758717,1130,2,132,1773550757631,1773550758717,1086,2,132,Unknown,Unspecified,0,0,,,,,
