id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
2592,1,127.0.0.1,00:00:00:00:00:00,00:00:00,38516,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773554003528,1773554012872,9344,92,14349,1773554003528,1773554012872,9344,57,7212,1773554003528,1773554012872,9344,35,7137,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
2595,0,127.0.0.1,00:00:00:00:00:00,00:00:00,44646,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773554005857,1773554011675,5818,42,5471,1773554005857,1773554011675,5818,24,2902,1773554005857,1773554011675,5818,18,2569,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
2597,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,127.0.0.1,00:00:00:00:00:00,00:00:00,40872,6,4,0,0,1773554009898,1773554010853,955,4,264,1773554009898,1773554010853,955,2,132,1773554009939,1773554010853,914,2,132,Unknown,Unspecified,0,0,,,,,
2598,0,::1,00:00:00:00:00:00,00:00:00,46620,::1,00:00:00:00:00:00,00:00:00,8002,6,6,0,0,1773554010859,1773554010859,0,2,168,1773554010859,1773554010859,0,1,94,1773554010859,1773554010859,0,1,74,Unknown,Unspecified,0,0,,,,,
2599,0,127.0.0.1,00:00:00:00:00:00,00:00:00,56770,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,6,4,0,0,1773554017207,1773554017346,139,11,1596,1773554017207,1773554017346,139,6,667,1773554017208,1773554017346,138,5,929,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
2600,0,127.0.0.1,00:00:00:00:00:00,00:00:00,49794,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,6,4,0,0,1773554010861,1773554017616,6755,32,3975,1773554010861,1773554017616,6755,17,2020,1773554010861,1773554017616,6755,15,1955,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
2601,0,127.0.0.1,00:00:00:00:00:00,00:00:00,35294,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773554017486,1773554017625,139,11,1439,1773554017486,1773554017625,139,6,701,1773554017486,1773554017625,139,5,738,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
2602,0,127.0.0.1,00:00:00:00:00:00,00:00:00,38516,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773554014002,1773554017368,3366,34,8181,1773554014002,1773554017368,3366,21,5850,1773554014005,1773554017368,3363,13,2331,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
2603,0,::1,00:00:00:00:00:00,00:00:00,49762,::1,00:00:00:00:00:00,00:00:00,8003,6,6,0,0,1773554017205,1773554017205,0,2,168,1773554017205,1773554017205,0,1,94,1773554017205,1773554017205,0,1,74,Unknown,Unspecified,0,0,,,,,
2604,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,127.0.0.1,00:00:00:00:00:00,00:00:00,44646,6,4,0,0,1773554016677,1773554017199,522,4,264,1773554016677,1773554017199,522,2,132,1773554016719,1773554017199,480,2,132,Unknown,Unspecified,0,0,,,,,
2605,0,::1,00:00:00:00:00:00,00:00:00,35442,::1,00:00:00:00:00:00,00:00:00,8000,6,6,0,0,1773554017485,1773554017485,0,2,168,1773554017485,1773554017485,0,1,94,1773554017485,1773554017485,0,1,74,Unknown,Unspecified,0,0,,,,,
