id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
1163,0,127.0.0.1,00:00:00:00:00:00,00:00:00,33540,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,6,4,0,0,1773551450338,1773551450349,11,9,950,1773551450338,1773551450349,11,5,502,1773551450338,1773551450348,10,4,448,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
1166,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,127.0.0.1,00:00:00:00:00:00,00:00:00,45314,6,4,0,0,1773551447459,1773551450332,2873,4,264,1773551447459,1773551450332,2873,2,132,1773551447503,1773551450332,2829,2,132,Unknown,Unspecified,0,0,,,,,
1167,1,127.0.0.1,00:00:00:00:00:00,00:00:00,53868,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773551444919,1773551454789,9870,25,4185,1773551444919,1773551454788,9869,14,1946,1773551444963,1773551454789,9826,11,2239,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
1168,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,127.0.0.1,00:00:00:00:00:00,00:00:00,44956,6,4,0,0,1773551449960,1773551450333,373,4,264,1773551449960,1773551450333,373,2,132,1773551450003,1773551450333,330,2,132,Unknown,Unspecified,0,0,,,,,
1169,0,127.0.0.1,00:00:00:00:00:00,00:00:00,53460,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773551451911,1773551451923,12,9,947,1773551451911,1773551451923,12,5,503,1773551451911,1773551451923,12,4,444,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
1170,0,::1,00:00:00:00:00:00,00:00:00,50156,::1,00:00:00:00:00:00,00:00:00,8002,6,6,0,0,1773551450336,1773551450336,0,2,168,1773551450336,1773551450336,0,1,94,1773551450336,1773551450336,0,1,74,Unknown,Unspecified,0,0,,,,,
1171,0,::1,00:00:00:00:00:00,00:00:00,37994,::1,00:00:00:00:00:00,00:00:00,8001,6,6,0,0,1773551451910,1773551451910,0,2,168,1773551451910,1773551451910,0,1,94,1773551451910,1773551451910,0,1,74,Unknown,Unspecified,0,0,,,,,
1172,0,127.0.0.1,00:00:00:00:00:00,00:00:00,47660,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,6,4,0,0,1773551454812,1773551455026,214,11,1596,1773551454812,1773551455026,214,6,667,1773551454812,1773551455026,214,5,929,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
1173,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,127.0.0.1,00:00:00:00:00:00,00:00:00,33540,6,4,0,0,1773551455350,1773551455391,41,2,132,1773551455350,1773551455350,0,1,66,1773551455391,1773551455391,0,1,66,Unknown,Unspecified,0,0,,,,,
1174,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,127.0.0.1,00:00:00:00:00:00,00:00:00,53460,6,4,0,0,1773551456924,1773551456967,43,2,132,1773551456924,1773551456924,0,1,66,1773551456967,1773551456967,0,1,66,Unknown,Unspecified,0,0,,,,,
1175,0,::1,00:00:00:00:00:00,00:00:00,45794,::1,00:00:00:00:00:00,00:00:00,8003,6,6,0,0,1773551454810,1773551454810,0,2,168,1773551454810,1773551454810,0,1,94,1773551454810,1773551454810,0,1,74,Unknown,Unspecified,0,0,,,,,
