id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
7411,0,::1,00:00:00:00:00:00,00:00:00,55118,::1,00:00:00:00:00:00,00:00:00,8000,6,6,0,0,1773562923642,1773562923642,0,2,168,1773562923642,1773562923642,0,1,94,1773562923642,1773562923642,0,1,74,Unknown,Unspecified,0,0,,,,,
7412,0,127.0.0.1,00:00:00:00:00:00,00:00:00,32982,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773562923662,1773562926003,2341,23,2873,1773562923662,1773562926003,2341,13,1520,1773562923662,1773562926003,2341,10,1353,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
7413,0,127.0.0.1,00:00:00:00:00:00,00:00:00,41778,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773562923657,1773562923657,0,2,132,1773562923657,1773562923657,0,1,66,1773562923657,1773562923657,0,1,66,Unknown,Unspecified,0,0,,,,,
7414,0,::1,00:00:00:00:00:00,00:00:00,38234,::1,00:00:00:00:00:00,00:00:00,8001,6,6,0,0,1773562923660,1773562923660,0,2,168,1773562923660,1773562923660,0,1,94,1773562923660,1773562923660,0,1,74,Unknown,Unspecified,0,0,,,,,
7415,0,::1,00:00:00:00:00:00,00:00:00,49560,::1,00:00:00:00:00:00,00:00:00,8003,6,6,0,0,1773562925476,1773562925476,0,2,168,1773562925476,1773562925476,0,1,94,1773562925476,1773562925476,0,1,74,Unknown,Unspecified,0,0,,,,,
7416,0,127.0.0.1,00:00:00:00:00:00,00:00:00,41096,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,6,4,0,0,1773562925477,1773562929300,3823,16,2592,1773562925477,1773562929300,3823,9,1035,1773562925477,1773562929300,3823,7,1557,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
