id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
2357,0,127.0.0.1,00:00:00:00:00:00,00:00:00,41032,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,6,4,0,0,1773553607578,1773553610039,2461,16,2593,1773553607578,1773553610039,2461,9,1035,1773553607578,1773553610039,2461,7,1558,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
2358,1,127.0.0.1,00:00:00:00:00:00,00:00:00,40498,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773553607565,1773553615458,7893,22,8438,1773553607565,1773553615458,7893,13,1693,1773553607596,1773553615458,7862,9,6745,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
2361,0,127.0.0.1,00:00:00:00:00:00,00:00:00,53038,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,6,4,0,0,1773553618601,1773553618732,131,11,1244,1773553618601,1773553618732,131,6,646,1773553618601,1773553618732,131,5,598,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
2363,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,127.0.0.1,00:00:00:00:00:00,00:00:00,41032,6,4,0,0,1773553615041,1773553618592,3551,4,264,1773553615041,1773553618592,3551,2,132,1773553615083,1773553618592,3509,2,132,Unknown,Unspecified,0,0,,,,,
2369,0,::1,00:00:00:00:00:00,00:00:00,47660,::1,00:00:00:00:00:00,00:00:00,8002,6,6,0,0,1773553618598,1773553618598,0,2,168,1773553618598,1773553618598,0,1,94,1773553618598,1773553618598,0,1,74,Unknown,Unspecified,0,0,,,,,
