id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
6647,1,127.0.0.1,00:00:00:00:00:00,00:00:00,60056,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,6,4,0,0,1773561523366,1773561530563,7197,33,4035,1773561523366,1773561530563,7197,17,2018,1773561523366,1773561530563,7197,16,2017,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
6651,0,127.0.0.1,00:00:00:00:00:00,00:00:00,59134,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773561530452,1773561530469,17,10,1072,1773561530452,1773561530469,17,6,672,1773561530454,1773561530469,15,4,400,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
6652,0,::1,00:00:00:00:00:00,00:00:00,37768,::1,00:00:00:00:00:00,00:00:00,8000,6,6,0,0,1773561530541,1773561530541,0,2,168,1773561530541,1773561530541,0,1,94,1773561530541,1773561530541,0,1,74,Unknown,Unspecified,0,0,,,,,
6653,0,127.0.0.1,00:00:00:00:00:00,00:00:00,59792,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,6,4,0,0,1773561536400,1773561536561,161,11,1595,1773561536400,1773561536561,161,6,667,1773561536400,1773561536561,161,5,928,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
6654,0,127.0.0.1,00:00:00:00:00:00,00:00:00,58542,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773561532029,1773561538000,5971,30,3838,1773561532029,1773561538000,5971,17,2029,1773561532029,1773561538000,5971,13,1809,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
6655,0,127.0.0.1,00:00:00:00:00:00,00:00:00,60056,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,6,4,0,0,1773561535174,1773561538849,3675,17,2299,1773561535174,1773561538849,3675,10,1228,1773561535183,1773561538849,3666,7,1071,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
6656,0,::1,00:00:00:00:00:00,00:00:00,34478,::1,00:00:00:00:00:00,00:00:00,8003,6,6,0,0,1773561536397,1773561536397,0,2,168,1773561536397,1773561536397,0,1,94,1773561536397,1773561536397,0,1,74,Unknown,Unspecified,0,0,,,,,
6657,0,127.0.0.1,00:00:00:00:00:00,00:00:00,59476,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773561530543,1773561539901,9358,150,25848,1773561530543,1773561539901,9358,98,14012,1773561530543,1773561539901,9358,52,11836,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
6658,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,127.0.0.1,00:00:00:00:00:00,00:00:00,34734,6,4,0,0,1773561531429,1773561532024,595,4,264,1773561531429,1773561532024,595,2,132,1773561531471,1773561532024,553,2,132,Unknown,Unspecified,0,0,,,,,
6661,0,::1,00:00:00:00:00:00,00:00:00,59292,::1,00:00:00:00:00:00,00:00:00,8001,6,6,0,0,1773561532028,1773561532028,0,2,168,1773561532028,1773561532028,0,1,94,1773561532028,1773561532028,0,1,74,Unknown,Unspecified,0,0,,,,,
