id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
53,0,127.0.0.1,00:00:00:00:00:00,00:00:00,53114,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,6,4,0,0,1773549390725,1773549390886,161,11,1239,1773549390725,1773549390886,161,6,644,1773549390725,1773549390886,161,5,595,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
54,0,::1,00:00:00:00:00:00,00:00:00,56836,::1,00:00:00:00:00:00,00:00:00,8002,6,6,0,0,1773549390722,1773549390722,0,2,168,1773549390722,1773549390722,0,1,94,1773549390722,1773549390722,0,1,74,Unknown,Unspecified,0,0,,,,,
55,0,127.0.0.1,00:00:00:00:00:00,00:00:00,59548,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773549393916,1773549393933,17,11,1242,1773549393916,1773549393933,17,6,648,1773549393916,1773549393933,17,5,594,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
56,0,127.0.0.1,00:00:00:00:00:00,00:00:00,41606,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,6,4,0,0,1773549390715,1773549390715,0,2,132,1773549390715,1773549390715,0,1,66,1773549390715,1773549390715,0,1,66,Unknown,Unspecified,0,0,,,,,
57,0,::1,00:00:00:00:00:00,00:00:00,37238,::1,00:00:00:00:00:00,00:00:00,8001,6,6,0,0,1773549393913,1773549393914,1,2,168,1773549393913,1773549393913,0,1,94,1773549393914,1773549393914,0,1,74,Unknown,Unspecified,0,0,,,,,
58,1,127.0.0.1,00:00:00:00:00:00,00:00:00,54586,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773549390697,1773549399596,8899,31,5118,1773549390697,1773549399596,8899,18,2393,1773549390699,1773549399596,8897,13,2725,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
59,0,127.0.0.1,00:00:00:00:00:00,00:00:00,50946,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,6,4,0,0,1773549399491,1773549399585,94,11,1238,1773549399491,1773549399585,94,6,644,1773549399492,1773549399585,93,5,594,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
60,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,127.0.0.1,00:00:00:00:00:00,00:00:00,59548,6,4,0,0,1773549398936,1773549399482,546,4,264,1773549398936,1773549399482,546,2,132,1773549398979,1773549399482,503,2,132,Unknown,Unspecified,0,0,,,,,
61,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,127.0.0.1,00:00:00:00:00:00,00:00:00,53114,6,4,0,0,1773549395889,1773549399482,3593,4,264,1773549395889,1773549399482,3593,2,132,1773549395931,1773549399481,3550,2,132,Unknown,Unspecified,0,0,,,,,
62,0,::1,00:00:00:00:00:00,00:00:00,59554,::1,00:00:00:00:00:00,00:00:00,8002,6,6,0,0,1773549399489,1773549399489,0,2,168,1773549399489,1773549399489,0,1,94,1773549399489,1773549399489,0,1,74,Unknown,Unspecified,0,0,,,,,
