id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
7433,1,127.0.0.1,00:00:00:00:00:00,00:00:00,33888,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773562952553,1773562960808,8255,31,8425,1773562952553,1773562960808,8255,18,2111,1773562952553,1773562960808,8255,13,6314,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
7434,0,127.0.0.1,00:00:00:00:00:00,00:00:00,57152,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,6,4,0,0,1773562962615,1773562962630,15,9,948,1773562962615,1773562962630,15,5,502,1773562962615,1773562962630,15,4,446,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
7435,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,127.0.0.1,00:00:00:00:00:00,00:00:00,60206,6,4,0,0,1773562959341,1773562962606,3265,4,264,1773562959341,1773562962606,3265,2,132,1773562959383,1773562962605,3222,2,132,Unknown,Unspecified,0,0,,,,,
7436,0,127.0.0.1,00:00:00:00:00:00,00:00:00,53118,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,6,4,0,0,1773562962606,1773562962606,0,2,132,1773562962606,1773562962606,0,1,66,1773562962606,1773562962606,0,1,66,Unknown,Unspecified,0,0,,,,,
7437,0,127.0.0.1,00:00:00:00:00:00,00:00:00,47840,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773562966205,1773562966223,18,9,946,1773562966205,1773562966223,18,5,503,1773562966205,1773562966223,18,4,443,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
7440,0,127.0.0.1,00:00:00:00:00:00,00:00:00,59120,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,6,4,0,0,1773562968428,1773562968437,9,9,1279,1773562968428,1773562968437,9,5,508,1773562968428,1773562968437,9,4,771,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
7441,0,::1,00:00:00:00:00:00,00:00:00,53136,::1,00:00:00:00:00:00,00:00:00,8003,6,6,0,0,1773562968426,1773562968426,0,2,168,1773562968426,1773562968426,0,1,94,1773562968426,1773562968426,0,1,74,Unknown,Unspecified,0,0,,,,,
7443,0,::1,00:00:00:00:00:00,00:00:00,53842,::1,00:00:00:00:00:00,00:00:00,8002,6,6,0,0,1773562962612,1773562962612,0,2,168,1773562962612,1773562962612,0,1,94,1773562962612,1773562962612,0,1,74,Unknown,Unspecified,0,0,,,,,
7444,0,::1,00:00:00:00:00:00,00:00:00,54030,::1,00:00:00:00:00:00,00:00:00,8001,6,6,0,0,1773562966203,1773562966203,0,2,168,1773562966203,1773562966203,0,1,94,1773562966203,1773562966203,0,1,74,Unknown,Unspecified,0,0,,,,,
7445,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,127.0.0.1,00:00:00:00:00:00,00:00:00,57152,6,4,0,0,1773562967632,1773562968422,790,4,264,1773562967632,1773562968422,790,2,132,1773562967675,1773562968422,747,2,132,Unknown,Unspecified,0,0,,,,,
