id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
4897,1,127.0.0.1,00:00:00:00:00:00,00:00:00,41250,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773558373089,1773558381479,8390,28,4191,1773558373089,1773558381479,8390,14,1885,1773558373090,1773558381479,8389,14,2306,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
4901,0,127.0.0.1,00:00:00:00:00:00,00:00:00,48774,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,6,4,0,0,1773558375137,1773558381464,6327,25,3011,1773558375137,1773558381464,6327,13,1514,1773558375137,1773558381464,6327,12,1497,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
4902,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,127.0.0.1,00:00:00:00:00:00,00:00:00,52350,6,4,0,0,1773558378131,1773558381452,3321,4,264,1773558378131,1773558381452,3321,2,132,1773558378175,1773558381452,3277,2,132,Unknown,Unspecified,0,0,,,,,
4903,0,127.0.0.1,00:00:00:00:00:00,00:00:00,39574,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,6,4,0,0,1773558383304,1773558383318,14,9,1279,1773558383304,1773558383318,14,5,508,1773558383304,1773558383318,14,4,771,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
4904,0,127.0.0.1,00:00:00:00:00:00,00:00:00,40962,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773558385259,1773558385275,16,9,947,1773558385259,1773558385275,16,5,503,1773558385259,1773558385275,16,4,444,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
4905,0,127.0.0.1,00:00:00:00:00:00,00:00:00,41250,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773558383283,1773558385298,2015,15,2273,1773558383283,1773558385298,2015,8,901,1773558383327,1773558385298,1971,7,1372,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
4906,0,::1,00:00:00:00:00:00,00:00:00,51500,::1,00:00:00:00:00:00,00:00:00,8001,6,6,0,0,1773558385257,1773558385257,0,2,168,1773558385257,1773558385257,0,1,94,1773558385257,1773558385257,0,1,74,Unknown,Unspecified,0,0,,,,,
4907,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,127.0.0.1,00:00:00:00:00:00,00:00:00,39574,6,4,0,0,1773558388319,1773558388363,44,2,132,1773558388319,1773558388319,0,1,66,1773558388363,1773558388363,0,1,66,Unknown,Unspecified,0,0,,,,,
4909,0,::1,00:00:00:00:00:00,00:00:00,38862,::1,00:00:00:00:00:00,00:00:00,8003,6,6,0,0,1773558383302,1773558383302,0,2,168,1773558383302,1773558383302,0,1,94,1773558383302,1773558383302,0,1,74,Unknown,Unspecified,0,0,,,,,
4910,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,127.0.0.1,00:00:00:00:00:00,00:00:00,48774,6,4,0,0,1773558386466,1773558386507,41,2,132,1773558386466,1773558386466,0,1,66,1773558386507,1773558386507,0,1,66,Unknown,Unspecified,0,0,,,,,
