id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
4657,0,127.0.0.1,00:00:00:00:00:00,00:00:00,60332,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773557910938,1773557910977,39,11,1442,1773557910938,1773557910977,39,6,704,1773557910938,1773557910977,39,5,738,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
4658,0,127.0.0.1,00:00:00:00:00:00,00:00:00,36782,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773557910956,1773557910969,13,11,1245,1773557910956,1773557910969,13,6,649,1773557910956,1773557910969,13,5,596,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
4659,0,127.0.0.1,00:00:00:00:00:00,00:00:00,35204,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773557910951,1773557910951,0,2,132,1773557910951,1773557910951,0,1,66,1773557910951,1773557910951,0,1,66,Unknown,Unspecified,0,0,,,,,
4660,0,::1,00:00:00:00:00:00,00:00:00,32846,::1,00:00:00:00:00:00,00:00:00,8000,6,6,0,0,1773557910807,1773557910807,0,2,168,1773557910807,1773557910807,0,1,94,1773557910807,1773557910807,0,1,74,Unknown,Unspecified,0,0,,,,,
4661,0,127.0.0.1,00:00:00:00:00:00,00:00:00,60324,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773557910809,1773557910834,25,12,1268,1773557910809,1773557910834,25,7,618,1773557910810,1773557910834,24,5,650,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
4662,0,127.0.0.1,00:00:00:00:00:00,00:00:00,43088,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773557910801,1773557910801,0,2,132,1773557910801,1773557910801,0,1,66,1773557910801,1773557910801,0,1,66,Unknown,Unspecified,0,0,,,,,
4663,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,127.0.0.1,00:00:00:00:00:00,00:00:00,60332,6,4,0,0,1773557915979,1773557916023,44,2,132,1773557915979,1773557915979,0,1,66,1773557916023,1773557916023,0,1,66,Unknown,Unspecified,0,0,,,,,
4664,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,127.0.0.1,00:00:00:00:00:00,00:00:00,36782,6,4,0,0,1773557915970,1773557916011,41,2,132,1773557915970,1773557915970,0,1,66,1773557916011,1773557916011,0,1,66,Unknown,Unspecified,0,0,,,,,
4665,0,::1,00:00:00:00:00:00,00:00:00,32858,::1,00:00:00:00:00:00,00:00:00,8000,6,6,0,0,1773557910937,1773557910937,0,2,168,1773557910937,1773557910937,0,1,94,1773557910937,1773557910937,0,1,74,Unknown,Unspecified,0,0,,,,,
4666,0,::1,00:00:00:00:00:00,00:00:00,39254,::1,00:00:00:00:00:00,00:00:00,8001,6,6,0,0,1773557910955,1773557910955,0,2,168,1773557910955,1773557910955,0,1,94,1773557910955,1773557910955,0,1,74,Unknown,Unspecified,0,0,,,,,
