id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
2662,0,127.0.0.1,00:00:00:00:00:00,00:00:00,40842,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773554203319,1773554206492,3173,16,1911,1773554203319,1773554206492,3173,9,1012,1773554203319,1773554206492,3173,7,899,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
2663,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,127.0.0.1,00:00:00:00:00:00,00:00:00,58608,6,4,0,0,1773554200781,1773554203311,2530,4,264,1773554200781,1773554203311,2530,2,132,1773554200823,1773554203311,2488,2,132,Unknown,Unspecified,0,0,,,,,
2664,1,127.0.0.1,00:00:00:00:00:00,00:00:00,47642,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773554200985,1773554208770,7785,25,3758,1773554200985,1773554208770,7785,13,1673,1773554200995,1773554208770,7775,12,2085,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
2665,0,127.0.0.1,00:00:00:00:00:00,00:00:00,50570,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,6,4,0,0,1773554208750,1773554208760,10,9,950,1773554208750,1773554208760,10,5,502,1773554208750,1773554208759,9,4,448,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
2666,0,::1,00:00:00:00:00:00,00:00:00,43304,::1,00:00:00:00:00:00,00:00:00,8002,6,6,0,0,1773554208749,1773554208749,0,2,168,1773554208749,1773554208749,0,1,94,1773554208749,1773554208749,0,1,74,Unknown,Unspecified,0,0,,,,,
2667,0,::1,00:00:00:00:00:00,00:00:00,35108,::1,00:00:00:00:00:00,00:00:00,8001,6,6,0,0,1773554203317,1773554203317,0,2,168,1773554203317,1773554203317,0,1,94,1773554203317,1773554203317,0,1,74,Unknown,Unspecified,0,0,,,,,
