id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
5844,0,127.0.0.1,00:00:00:00:00:00,00:00:00,49022,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,6,4,0,0,1773560084747,1773560084870,123,11,1596,1773560084747,1773560084870,123,6,667,1773560084747,1773560084870,123,5,929,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
5845,0,127.0.0.1,00:00:00:00:00:00,00:00:00,40796,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773560085038,1773560085049,11,11,1245,1773560085038,1773560085049,11,6,649,1773560085038,1773560085049,11,5,596,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
5846,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,127.0.0.1,00:00:00:00:00:00,00:00:00,35958,6,4,0,0,1773560079724,1773560084738,5014,4,264,1773560079724,1773560084738,5014,2,132,1773560079767,1773560084738,4971,2,132,Unknown,Unspecified,0,0,,,,,
5847,0,::1,00:00:00:00:00:00,00:00:00,56472,::1,00:00:00:00:00:00,00:00:00,8003,6,6,0,0,1773560084745,1773560084745,0,2,168,1773560084745,1773560084745,0,1,94,1773560084745,1773560084745,0,1,74,Unknown,Unspecified,0,0,,,,,
5848,0,127.0.0.1,00:00:00:00:00:00,00:00:00,41980,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773560085019,1773560085057,38,11,1442,1773560085019,1773560085057,38,6,704,1773560085019,1773560085057,38,5,738,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
5849,0,::1,00:00:00:00:00:00,00:00:00,56902,::1,00:00:00:00:00:00,00:00:00,8001,6,6,0,0,1773560085036,1773560085036,0,2,168,1773560085036,1773560085036,0,1,94,1773560085036,1773560085036,0,1,74,Unknown,Unspecified,0,0,,,,,
5851,0,::1,00:00:00:00:00:00,00:00:00,38870,::1,00:00:00:00:00:00,00:00:00,8000,6,6,0,0,1773560085003,1773560085003,0,2,168,1773560085003,1773560085003,0,1,94,1773560085003,1773560085003,0,1,74,Unknown,Unspecified,0,0,,,,,
5853,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,127.0.0.1,00:00:00:00:00:00,00:00:00,49022,6,4,0,0,1773560089872,1773560089915,43,2,132,1773560089872,1773560089872,0,1,66,1773560089915,1773560089915,0,1,66,Unknown,Unspecified,0,0,,,,,
5862,0,127.0.0.1,00:00:00:00:00:00,00:00:00,57842,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773560082471,1773560084900,2429,15,2507,1773560082471,1773560084900,2429,9,1060,1773560082480,1773560084899,2419,6,1447,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
5867,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,127.0.0.1,00:00:00:00:00:00,00:00:00,40560,6,4,0,0,1773560084328,1773560084739,411,4,264,1773560084328,1773560084739,411,2,132,1773560084371,1773560084739,368,2,132,Unknown,Unspecified,0,0,,,,,
