id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
1194,1,127.0.0.1,00:00:00:00:00:00,00:00:00,53868,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773551487434,1773551496394,8960,25,4612,1773551487434,1773551496394,8960,13,1647,1773551487475,1773551496394,8919,12,2965,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
1195,0,127.0.0.1,00:00:00:00:00:00,00:00:00,59386,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,6,4,0,0,1773551490565,1773551490565,0,2,132,1773551490565,1773551490565,0,1,66,1773551490565,1773551490565,0,1,66,Unknown,Unspecified,0,0,,,,,
1196,0,::1,00:00:00:00:00:00,00:00:00,60522,::1,00:00:00:00:00:00,00:00:00,8001,6,6,0,0,1773551490571,1773551490571,0,2,168,1773551490571,1773551490571,0,1,94,1773551490571,1773551490571,0,1,74,Unknown,Unspecified,0,0,,,,,
1197,0,127.0.0.1,00:00:00:00:00:00,00:00:00,54332,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773551490573,1773551494402,3829,16,1911,1773551490573,1773551494402,3829,9,1012,1773551490573,1773551494402,3829,7,899,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
1198,0,127.0.0.1,00:00:00:00:00:00,00:00:00,47174,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773551490564,1773551490564,0,2,132,1773551490564,1773551490564,0,1,66,1773551490564,1773551490564,0,1,66,Unknown,Unspecified,0,0,,,,,
1199,0,127.0.0.1,00:00:00:00:00:00,00:00:00,56302,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,6,4,0,0,1773551498453,1773551498552,99,11,1238,1773551498453,1773551498552,99,6,644,1773551498453,1773551498552,99,5,594,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
1202,0,::1,00:00:00:00:00:00,00:00:00,36354,::1,00:00:00:00:00:00,00:00:00,8002,6,6,0,0,1773551498451,1773551498451,0,2,168,1773551498451,1773551498451,0,1,94,1773551498451,1773551498451,0,1,74,Unknown,Unspecified,0,0,,,,,
