id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
6085,0,127.0.0.1,00:00:00:00:00:00,00:00:00,51912,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773560560948,1773560560963,15,9,947,1773560560948,1773560560963,15,5,503,1773560560948,1773560560963,15,4,444,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
6086,1,127.0.0.1,00:00:00:00:00:00,00:00:00,47612,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773560557485,1773560566750,9265,27,6081,1773560557485,1773560566750,9265,14,1883,1773560557487,1773560566750,9263,13,4198,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
6087,0,::1,00:00:00:00:00:00,00:00:00,50032,::1,00:00:00:00:00:00,00:00:00,8001,6,6,0,0,1773560560945,1773560560945,0,2,168,1773560560945,1773560560945,0,1,94,1773560560945,1773560560945,0,1,74,Unknown,Unspecified,0,0,,,,,
6088,0,127.0.0.1,00:00:00:00:00:00,00:00:00,36316,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,6,4,0,0,1773560564649,1773560564742,93,11,1238,1773560564649,1773560564742,93,6,644,1773560564649,1773560564742,93,5,594,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
6089,0,::1,00:00:00:00:00:00,00:00:00,53176,::1,00:00:00:00:00:00,00:00:00,8002,6,6,0,0,1773560564647,1773560564647,0,2,168,1773560564647,1773560564647,0,1,94,1773560564647,1773560564647,0,1,74,Unknown,Unspecified,0,0,,,,,
6090,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,127.0.0.1,00:00:00:00:00:00,00:00:00,39834,6,4,0,0,1773560562757,1773560564640,1883,4,264,1773560562757,1773560564640,1883,2,132,1773560562799,1773560564640,1841,2,132,Unknown,Unspecified,0,0,,,,,
6091,0,127.0.0.1,00:00:00:00:00:00,00:00:00,49148,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773560569085,1773560569097,12,11,1242,1773560569085,1773560569097,12,6,648,1773560569085,1773560569097,12,5,594,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
6092,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,127.0.0.1,00:00:00:00:00:00,00:00:00,51912,6,4,0,0,1773560565966,1773560569080,3114,4,264,1773560565966,1773560569080,3114,2,132,1773560566007,1773560569080,3073,2,132,Unknown,Unspecified,0,0,,,,,
6097,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,127.0.0.1,00:00:00:00:00:00,00:00:00,58454,6,4,0,0,1773560558577,1773560560939,2362,4,264,1773560558577,1773560560939,2362,2,132,1773560558619,1773560560939,2320,2,132,Unknown,Unspecified,0,0,,,,,
6101,0,::1,00:00:00:00:00:00,00:00:00,54270,::1,00:00:00:00:00:00,00:00:00,8001,6,6,0,0,1773560569083,1773560569083,0,2,168,1773560569083,1773560569083,0,1,94,1773560569083,1773560569083,0,1,74,Unknown,Unspecified,0,0,,,,,
