id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
4874,1,127.0.0.1,00:00:00:00:00:00,00:00:00,41250,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773558341990,1773558350528,8538,42,10431,1773558341990,1773558350528,8538,27,3109,1773558341990,1773558350527,8537,15,7322,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
4875,0,127.0.0.1,00:00:00:00:00:00,00:00:00,40250,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,6,4,0,0,1773558350324,1773558350517,193,11,1596,1773558350324,1773558350517,193,6,667,1773558350324,1773558350517,193,5,929,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
4876,0,127.0.0.1,00:00:00:00:00:00,00:00:00,38118,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,6,4,0,0,1773558350319,1773558350319,0,2,132,1773558350319,1773558350319,0,1,66,1773558350319,1773558350319,0,1,66,Unknown,Unspecified,0,0,,,,,
4877,0,::1,00:00:00:00:00:00,00:00:00,56190,::1,00:00:00:00:00:00,00:00:00,8003,6,6,0,0,1773558350323,1773558350323,0,2,168,1773558350323,1773558350323,0,1,94,1773558350323,1773558350323,0,1,74,Unknown,Unspecified,0,0,,,,,
4878,0,127.0.0.1,00:00:00:00:00:00,00:00:00,39358,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773558355794,1773558355813,19,11,1242,1773558355794,1773558355813,19,6,648,1773558355794,1773558355813,19,5,594,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
4879,1,127.0.0.1,00:00:00:00:00:00,00:00:00,41250,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773558352975,1773558359372,6397,19,3466,1773558352975,1773558359372,6397,11,1491,1773558352985,1773558359372,6387,8,1975,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
4880,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,127.0.0.1,00:00:00:00:00:00,00:00:00,40250,6,4,0,0,1773558355520,1773558355785,265,4,264,1773558355520,1773558355785,265,2,132,1773558355563,1773558355785,222,2,132,Unknown,Unspecified,0,0,,,,,
4881,0,::1,00:00:00:00:00:00,00:00:00,46040,::1,00:00:00:00:00:00,00:00:00,8001,6,6,0,0,1773558355792,1773558355792,0,2,168,1773558355792,1773558355792,0,1,94,1773558355792,1773558355792,0,1,74,Unknown,Unspecified,0,0,,,,,
4882,0,127.0.0.1,00:00:00:00:00:00,00:00:00,45640,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,6,4,0,0,1773558359224,1773558359356,132,11,1596,1773558359224,1773558359356,132,6,667,1773558359224,1773558359356,132,5,929,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
4883,0,::1,00:00:00:00:00:00,00:00:00,42798,::1,00:00:00:00:00:00,00:00:00,8003,6,6,0,0,1773558359222,1773558359222,0,2,168,1773558359222,1773558359222,0,1,94,1773558359222,1773558359222,0,1,74,Unknown,Unspecified,0,0,,,,,
4886,0,127.0.0.1,00:00:00:00:00:00,00:00:00,36966,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773558350319,1773558350319,0,2,132,1773558350319,1773558350319,0,1,66,1773558350319,1773558350319,0,1,66,Unknown,Unspecified,0,0,,,,,
