id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
2541,0,127.0.0.1,00:00:00:00:00:00,00:00:00,40924,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773553888815,1773553891906,3091,14,1614,1773553888815,1773553891906,3091,8,866,1773553888815,1773553891906,3091,6,748,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
2542,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,127.0.0.1,00:00:00:00:00:00,00:00:00,43918,6,4,0,0,1773553890122,1773553891894,1772,4,264,1773553890122,1773553891894,1772,2,132,1773553890167,1773553891894,1727,2,132,Unknown,Unspecified,0,0,,,,,
2543,0,127.0.0.1,00:00:00:00:00:00,00:00:00,45696,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,6,4,0,0,1773553894935,1773553894950,15,9,950,1773553894935,1773553894950,15,5,502,1773553894935,1773553894950,15,4,448,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
2545,0,127.0.0.1,00:00:00:00:00:00,00:00:00,48098,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773553897608,1773553897623,15,9,947,1773553897608,1773553897623,15,5,503,1773553897608,1773553897623,15,4,444,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
2546,1,127.0.0.1,00:00:00:00:00:00,00:00:00,53106,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773553891879,1773553899799,7920,24,3818,1773553891879,1773553899799,7920,12,1532,1773553891879,1773553899799,7920,12,2286,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
2547,0,::1,00:00:00:00:00:00,00:00:00,55026,::1,00:00:00:00:00:00,00:00:00,8002,6,6,0,0,1773553894932,1773553894932,0,2,168,1773553894932,1773553894932,0,1,94,1773553894932,1773553894932,0,1,74,Unknown,Unspecified,0,0,,,,,
2548,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,127.0.0.1,00:00:00:00:00:00,00:00:00,40924,6,4,0,0,1773553896909,1773553897599,690,4,264,1773553896909,1773553897599,690,2,132,1773553896951,1773553897599,648,2,132,Unknown,Unspecified,0,0,,,,,
2549,0,127.0.0.1,00:00:00:00:00:00,00:00:00,59536,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,6,4,0,0,1773553899780,1773553899791,11,9,1279,1773553899780,1773553899791,11,5,508,1773553899780,1773553899791,11,4,771,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
2550,0,::1,00:00:00:00:00:00,00:00:00,42160,::1,00:00:00:00:00:00,00:00:00,8001,6,6,0,0,1773553897605,1773553897605,0,2,168,1773553897605,1773553897605,0,1,94,1773553897605,1773553897605,0,1,74,Unknown,Unspecified,0,0,,,,,
2551,0,::1,00:00:00:00:00:00,00:00:00,47898,::1,00:00:00:00:00:00,00:00:00,8003,6,6,0,0,1773553899778,1773553899778,0,2,168,1773553899778,1773553899778,0,1,94,1773553899778,1773553899778,0,1,74,Unknown,Unspecified,0,0,,,,,
