id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
4195,0,127.0.0.1,00:00:00:00:00:00,00:00:00,47438,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773556942056,1773556942072,16,9,947,1773556942056,1773556942072,16,5,503,1773556942056,1773556942072,16,4,444,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
4196,0,127.0.0.1,00:00:00:00:00:00,00:00:00,48932,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,6,4,0,0,1773556941708,1773556941903,195,11,1595,1773556941708,1773556941903,195,6,667,1773556941708,1773556941903,195,5,928,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
4197,0,127.0.0.1,00:00:00:00:00:00,00:00:00,54314,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773556941668,1773556941669,1,2,132,1773556941668,1773556941668,0,1,66,1773556941669,1773556941669,0,1,66,Unknown,Unspecified,0,0,,,,,
4198,0,127.0.0.1,00:00:00:00:00:00,00:00:00,57100,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773556941677,1773556941928,251,14,1996,1773556941677,1773556941928,251,8,854,1773556941677,1773556941928,251,6,1142,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
4199,0,127.0.0.1,00:00:00:00:00:00,00:00:00,48196,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773556941700,1773556941700,0,2,132,1773556941700,1773556941700,0,1,66,1773556941700,1773556941700,0,1,66,Unknown,Unspecified,0,0,,,,,
4200,0,::1,00:00:00:00:00:00,00:00:00,52030,::1,00:00:00:00:00:00,00:00:00,8003,6,6,0,0,1773556941706,1773556941706,0,2,168,1773556941706,1773556941706,0,1,94,1773556941706,1773556941706,0,1,74,Unknown,Unspecified,0,0,,,,,
4201,0,127.0.0.1,00:00:00:00:00:00,00:00:00,57112,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773556942040,1773556942080,40,9,1084,1773556942040,1773556942080,40,5,522,1773556942040,1773556942080,40,4,562,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
4202,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,127.0.0.1,00:00:00:00:00:00,00:00:00,57112,6,4,0,0,1773556947082,1773556947123,41,2,132,1773556947082,1773556947082,0,1,66,1773556947123,1773556947123,0,1,66,Unknown,Unspecified,0,0,,,,,
4203,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,127.0.0.1,00:00:00:00:00:00,00:00:00,47438,6,4,0,0,1773556947073,1773556947115,42,2,132,1773556947073,1773556947073,0,1,66,1773556947115,1773556947115,0,1,66,Unknown,Unspecified,0,0,,,,,
4204,0,::1,00:00:00:00:00:00,00:00:00,46320,::1,00:00:00:00:00:00,00:00:00,8000,6,6,0,0,1773556942038,1773556942038,0,2,168,1773556942038,1773556942038,0,1,94,1773556942038,1773556942038,0,1,74,Unknown,Unspecified,0,0,,,,,
4205,0,::1,00:00:00:00:00:00,00:00:00,46020,::1,00:00:00:00:00:00,00:00:00,8001,6,6,0,0,1773556942054,1773556942054,0,2,168,1773556942054,1773556942054,0,1,94,1773556942054,1773556942054,0,1,74,Unknown,Unspecified,0,0,,,,,
4206,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,127.0.0.1,00:00:00:00:00:00,00:00:00,48932,6,4,0,0,1773556946905,1773556946947,42,2,132,1773556946905,1773556946905,0,1,66,1773556946947,1773556946947,0,1,66,Unknown,Unspecified,0,0,,,,,
4211,0,::1,00:00:00:00:00:00,00:00:00,46318,::1,00:00:00:00:00:00,00:00:00,8000,6,6,0,0,1773556941674,1773556941674,0,2,168,1773556941674,1773556941674,0,1,94,1773556941674,1773556941674,0,1,74,Unknown,Unspecified,0,0,,,,,
