id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
1914,0,127.0.0.1,00:00:00:00:00:00,00:00:00,52190,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773552779898,1773552780510,612,21,2578,1773552779898,1773552780510,612,12,1375,1773552779898,1773552780510,612,9,1203,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
1917,0,127.0.0.1,00:00:00:00:00:00,00:00:00,50386,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,6,4,0,0,1773552782131,1773552785978,3847,19,2977,1773552782131,1773552785978,3847,10,1194,1773552782131,1773552785978,3847,9,1783,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
1918,0,::1,00:00:00:00:00:00,00:00:00,42680,::1,00:00:00:00:00:00,00:00:00,8002,6,6,0,0,1773552783705,1773552783705,0,2,168,1773552783705,1773552783705,0,1,94,1773552783705,1773552783705,0,1,74,Unknown,Unspecified,0,0,,,,,
1919,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,127.0.0.1,00:00:00:00:00:00,00:00:00,52190,6,4,0,0,1773552785511,1773552785703,192,4,264,1773552785511,1773552785703,192,2,132,1773552785555,1773552785703,148,2,132,Unknown,Unspecified,0,0,,,,,
1920,0,127.0.0.1,00:00:00:00:00:00,00:00:00,55292,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773552779532,1773552788152,8620,95,31328,1773552779532,1773552788152,8620,56,6980,1773552779532,1773552788152,8620,39,24348,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,text/html
1923,0,::1,00:00:00:00:00:00,00:00:00,36072,::1,00:00:00:00:00:00,00:00:00,8003,6,6,0,0,1773552782130,1773552782130,0,2,168,1773552782130,1773552782130,0,1,94,1773552782130,1773552782130,0,1,74,Unknown,Unspecified,0,0,,,,,
1924,0,127.0.0.1,00:00:00:00:00:00,00:00:00,40046,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773552788258,1773552788283,25,22,4825,1773552788258,1773552788283,25,12,3852,1773552788258,1773552788283,25,10,973,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,
1926,0,::1,00:00:00:00:00:00,00:00:00,57174,::1,00:00:00:00:00:00,00:00:00,8000,6,6,0,0,1773552788353,1773552788353,0,2,168,1773552788353,1773552788353,0,1,94,1773552788353,1773552788353,0,1,74,Unknown,Unspecified,0,0,,,,,
1927,0,::1,00:00:00:00:00:00,00:00:00,57166,::1,00:00:00:00:00:00,00:00:00,8000,6,6,0,0,1773552788257,1773552788257,0,2,168,1773552788257,1773552788257,0,1,94,1773552788257,1773552788257,0,1,74,Unknown,Unspecified,0,0,,,,,
1928,0,::1,00:00:00:00:00:00,00:00:00,38094,::1,00:00:00:00:00:00,00:00:00,8001,6,6,0,0,1773552788369,1773552788369,0,2,168,1773552788369,1773552788369,0,1,94,1773552788369,1773552788369,0,1,74,Unknown,Unspecified,0,0,,,,,
