id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
7092,0,127.0.0.1,00:00:00:00:00:00,00:00:00,53764,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,6,4,0,0,1773562351712,1773562351828,116,11,1244,1773562351712,1773562351828,116,6,646,1773562351712,1773562351827,115,5,598,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
7093,0,::1,00:00:00:00:00:00,00:00:00,42532,::1,00:00:00:00:00:00,00:00:00,8002,6,6,0,0,1773562351710,1773562351710,0,2,168,1773562351710,1773562351710,0,1,94,1773562351710,1773562351710,0,1,74,Unknown,Unspecified,0,0,,,,,
7094,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,127.0.0.1,00:00:00:00:00:00,00:00:00,37194,6,4,0,0,1773562348687,1773562351705,3018,4,264,1773562348687,1773562351705,3018,2,132,1773562348731,1773562351704,2973,2,132,Unknown,Unspecified,0,0,,,,,
7095,0,127.0.0.1,00:00:00:00:00:00,00:00:00,56824,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773562353993,1773562354008,15,9,947,1773562353993,1773562354008,15,5,503,1773562353993,1773562354008,15,4,444,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
7096,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,127.0.0.1,00:00:00:00:00:00,00:00:00,59414,6,4,0,0,1773562353082,1773562353984,902,4,264,1773562353082,1773562353984,902,2,132,1773562353123,1773562353984,861,2,132,Unknown,Unspecified,0,0,,,,,
7097,0,::1,00:00:00:00:00:00,00:00:00,51502,::1,00:00:00:00:00:00,00:00:00,8001,6,6,0,0,1773562353990,1773562353990,0,2,168,1773562353990,1773562353990,0,1,94,1773562353990,1773562353990,0,1,74,Unknown,Unspecified,0,0,,,,,
7099,0,127.0.0.1,00:00:00:00:00:00,00:00:00,53768,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,6,4,0,0,1773562357893,1773562357909,16,9,948,1773562357893,1773562357909,16,5,502,1773562357894,1773562357909,15,4,446,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
7100,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,127.0.0.1,00:00:00:00:00:00,00:00:00,56824,6,4,0,0,1773562359010,1773562359820,810,4,264,1773562359010,1773562359820,810,2,132,1773562359051,1773562359820,769,2,132,Unknown,Unspecified,0,0,,,,,
7102,0,::1,00:00:00:00:00:00,00:00:00,51504,::1,00:00:00:00:00:00,00:00:00,8001,6,6,0,0,1773562359826,1773562359826,0,2,168,1773562359826,1773562359826,0,1,94,1773562359826,1773562359826,0,1,74,Unknown,Unspecified,0,0,,,,,
7107,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,127.0.0.1,00:00:00:00:00:00,00:00:00,53764,6,4,0,0,1773562356830,1773562357885,1055,4,264,1773562356830,1773562357885,1055,2,132,1773562356871,1773562357885,1014,2,132,Unknown,Unspecified,0,0,,,,,
7108,0,::1,00:00:00:00:00:00,00:00:00,42548,::1,00:00:00:00:00:00,00:00:00,8002,6,6,0,0,1773562357891,1773562357891,0,2,168,1773562357891,1773562357891,0,1,94,1773562357891,1773562357891,0,1,74,Unknown,Unspecified,0,0,,,,,
