id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
4320,0,127.0.0.1,00:00:00:00:00:00,00:00:00,50502,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773557254638,1773557254655,17,9,946,1773557254638,1773557254655,17,5,503,1773557254638,1773557254655,17,4,443,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
4321,0,::1,00:00:00:00:00:00,00:00:00,40854,::1,00:00:00:00:00:00,00:00:00,8000,6,6,0,0,1773557254603,1773557254603,0,2,168,1773557254603,1773557254603,0,1,94,1773557254603,1773557254603,0,1,74,Unknown,Unspecified,0,0,,,,,
4322,0,::1,00:00:00:00:00:00,00:00:00,48244,::1,00:00:00:00:00:00,00:00:00,8001,6,6,0,0,1773557254635,1773557254635,0,2,168,1773557254635,1773557254635,0,1,94,1773557254635,1773557254635,0,1,74,Unknown,Unspecified,0,0,,,,,
4323,0,127.0.0.1,00:00:00:00:00:00,00:00:00,54012,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,6,4,0,0,1773557254629,1773557254629,0,2,132,1773557254629,1773557254629,0,1,66,1773557254629,1773557254629,0,1,66,Unknown,Unspecified,0,0,,,,,
4324,0,127.0.0.1,00:00:00:00:00:00,00:00:00,36892,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,6,4,0,0,1773557257432,1773557257694,262,11,1595,1773557257432,1773557257694,262,6,667,1773557257432,1773557257694,262,5,928,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
4325,0,::1,00:00:00:00:00:00,00:00:00,40860,::1,00:00:00:00:00:00,00:00:00,8000,6,6,0,0,1773557254776,1773557254776,0,2,168,1773557254776,1773557254776,0,1,94,1773557254776,1773557254776,0,1,74,Unknown,Unspecified,0,0,,,,,
4326,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,127.0.0.1,00:00:00:00:00:00,00:00:00,50502,6,4,0,0,1773557259656,1773557259699,43,2,132,1773557259656,1773557259656,0,1,66,1773557259699,1773557259699,0,1,66,Unknown,Unspecified,0,0,,,,,
4328,0,::1,00:00:00:00:00:00,00:00:00,34090,::1,00:00:00:00:00:00,00:00:00,8003,6,6,0,0,1773557257431,1773557257431,0,2,168,1773557257431,1773557257431,0,1,94,1773557257431,1773557257431,0,1,74,Unknown,Unspecified,0,0,,,,,
4336,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,127.0.0.1,00:00:00:00:00:00,00:00:00,40142,6,4,0,0,1773557251038,1773557254597,3559,4,264,1773557251038,1773557254597,3559,2,132,1773557251079,1773557254596,3517,2,132,Unknown,Unspecified,0,0,,,,,
4337,0,127.0.0.1,00:00:00:00:00:00,00:00:00,47344,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773557254605,1773557254680,75,12,1280,1773557254605,1773557254680,75,7,654,1773557254605,1773557254680,75,5,626,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
4338,0,127.0.0.1,00:00:00:00:00:00,00:00:00,33970,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,6,4,0,0,1773557254629,1773557254629,0,2,132,1773557254629,1773557254629,0,1,66,1773557254629,1773557254629,0,1,66,Unknown,Unspecified,0,0,,,,,
