id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
2522,0,127.0.0.1,00:00:00:00:00:00,00:00:00,35394,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773553860161,1773553860181,20,11,1245,1773553860161,1773553860181,20,6,649,1773553860161,1773553860181,20,5,596,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
2523,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,127.0.0.1,00:00:00:00:00:00,00:00:00,35380,6,4,0,0,1773553857960,1773553860152,2192,4,264,1773553857960,1773553860152,2192,2,132,1773553858003,1773553860152,2149,2,132,Unknown,Unspecified,0,0,,,,,
2524,0,::1,00:00:00:00:00:00,00:00:00,37122,::1,00:00:00:00:00:00,00:00:00,8001,6,6,0,0,1773553860158,1773553860158,0,2,168,1773553860158,1773553860158,0,1,94,1773553860158,1773553860158,0,1,74,Unknown,Unspecified,0,0,,,,,
2525,0,127.0.0.1,00:00:00:00:00:00,00:00:00,51966,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,6,4,0,0,1773553863378,1773553863455,77,11,1238,1773553863378,1773553863455,77,6,644,1773553863378,1773553863455,77,5,594,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
2526,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,127.0.0.1,00:00:00:00:00:00,00:00:00,60026,6,4,0,0,1773553861813,1773553863373,1560,4,264,1773553861813,1773553863373,1560,2,132,1773553861855,1773553863373,1518,2,132,Unknown,Unspecified,0,0,,,,,
2527,1,127.0.0.1,00:00:00:00:00:00,00:00:00,53106,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773553860136,1773553869816,9680,28,4183,1773553860136,1773553869816,9680,14,1887,1773553860136,1773553869816,9680,14,2296,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
2528,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,127.0.0.1,00:00:00:00:00:00,00:00:00,35394,6,4,0,0,1773553865183,1773553865938,755,4,264,1773553865183,1773553865938,755,2,132,1773553865227,1773553865938,711,2,132,Unknown,Unspecified,0,0,,,,,
2530,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,127.0.0.1,00:00:00:00:00:00,00:00:00,51966,6,4,0,0,1773553868456,1773553869790,1334,4,264,1773553868456,1773553869790,1334,2,132,1773553868499,1773553869790,1291,2,132,Unknown,Unspecified,0,0,,,,,
2535,0,::1,00:00:00:00:00:00,00:00:00,53698,::1,00:00:00:00:00:00,00:00:00,8002,6,6,0,0,1773553863377,1773553863377,0,2,168,1773553863377,1773553863377,0,1,94,1773553863377,1773553863377,0,1,74,Unknown,Unspecified,0,0,,,,,
2536,0,::1,00:00:00:00:00:00,00:00:00,54618,::1,00:00:00:00:00:00,00:00:00,8001,6,6,0,0,1773553865944,1773553865944,0,2,168,1773553865944,1773553865944,0,1,94,1773553865944,1773553865944,0,1,74,Unknown,Unspecified,0,0,,,,,
