id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
5378,1,127.0.0.1,00:00:00:00:00:00,00:00:00,41318,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773559223462,1773559232377,8915,33,10928,1773559223462,1773559232377,8915,18,2195,1773559223462,1773559232377,8915,15,8733,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
5380,0,127.0.0.1,00:00:00:00:00:00,00:00:00,56664,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,6,4,0,0,1773559230649,1773559230665,16,9,948,1773559230649,1773559230665,16,5,502,1773559230649,1773559230665,16,4,446,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
5381,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,127.0.0.1,00:00:00:00:00:00,00:00:00,53732,6,4,0,0,1773559228491,1773559230641,2150,4,264,1773559228491,1773559230641,2150,2,132,1773559228535,1773559230641,2106,2,132,Unknown,Unspecified,0,0,,,,,
5382,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,127.0.0.1,00:00:00:00:00:00,00:00:00,56658,6,4,0,0,1773559228325,1773559230640,2315,4,264,1773559228325,1773559230640,2315,2,132,1773559228367,1773559230640,2273,2,132,Unknown,Unspecified,0,0,,,,,
5383,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,127.0.0.1,00:00:00:00:00:00,00:00:00,46550,6,4,0,0,1773559230459,1773559230641,182,4,264,1773559230459,1773559230641,182,2,132,1773559230503,1773559230641,138,2,132,Unknown,Unspecified,0,0,,,,,
5384,0,127.0.0.1,00:00:00:00:00:00,00:00:00,47730,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,6,4,0,0,1773559234102,1773559234118,16,9,1279,1773559234102,1773559234118,16,5,508,1773559234102,1773559234118,16,4,771,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
5385,0,127.0.0.1,00:00:00:00:00:00,00:00:00,51608,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,6,4,0,0,1773559238004,1773559238019,15,9,950,1773559238004,1773559238019,15,5,502,1773559238004,1773559238019,15,4,448,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
5387,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,127.0.0.1,00:00:00:00:00:00,00:00:00,56664,6,4,0,0,1773559235667,1773559237995,2328,4,264,1773559235667,1773559237995,2328,2,132,1773559235711,1773559237995,2284,2,132,Unknown,Unspecified,0,0,,,,,
5396,0,::1,00:00:00:00:00:00,00:00:00,56640,::1,00:00:00:00:00:00,00:00:00,8003,6,6,0,0,1773559234099,1773559234099,0,2,168,1773559234099,1773559234099,0,1,94,1773559234099,1773559234099,0,1,74,Unknown,Unspecified,0,0,,,,,
5397,0,::1,00:00:00:00:00:00,00:00:00,57020,::1,00:00:00:00:00:00,00:00:00,8002,6,6,0,0,1773559238001,1773559238001,0,2,168,1773559238001,1773559238001,0,1,94,1773559238001,1773559238001,0,1,74,Unknown,Unspecified,0,0,,,,,
5398,0,::1,00:00:00:00:00:00,00:00:00,48318,::1,00:00:00:00:00:00,00:00:00,8002,6,6,0,0,1773559230647,1773559230647,0,2,168,1773559230647,1773559230647,0,1,94,1773559230647,1773559230647,0,1,74,Unknown,Unspecified,0,0,,,,,
