id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
4212,0,127.0.0.1,00:00:00:00:00:00,00:00:00,57428,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,6,4,0,0,1773556974621,1773556974848,227,19,2273,1773556974621,1773556974848,227,10,1152,1773556974621,1773556974848,227,9,1121,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
4213,0,::1,00:00:00:00:00:00,00:00:00,45736,::1,00:00:00:00:00:00,00:00:00,8000,6,6,0,0,1773556974534,1773556974534,0,2,168,1773556974534,1773556974534,0,1,94,1773556974534,1773556974534,0,1,74,Unknown,Unspecified,0,0,,,,,
4214,0,127.0.0.1,00:00:00:00:00:00,00:00:00,37122,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773556974537,1773556974701,164,14,1636,1773556974537,1773556974701,164,8,833,1773556974537,1773556974701,164,6,803,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
4215,0,127.0.0.1,00:00:00:00:00:00,00:00:00,39750,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773556974528,1773556974528,0,2,132,1773556974528,1773556974528,0,1,66,1773556974528,1773556974528,0,1,66,Unknown,Unspecified,0,0,,,,,
4216,0,127.0.0.1,00:00:00:00:00:00,00:00:00,48932,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,6,4,0,0,1773556974615,1773556974615,0,2,132,1773556974615,1773556974615,0,1,66,1773556974615,1773556974615,0,1,66,Unknown,Unspecified,0,0,,,,,
4217,0,127.0.0.1,00:00:00:00:00:00,00:00:00,45576,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,6,4,0,0,1773556975148,1773556975448,300,11,1595,1773556975148,1773556975448,300,6,667,1773556975148,1773556975448,300,5,928,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
4219,0,::1,00:00:00:00:00:00,00:00:00,33658,::1,00:00:00:00:00:00,00:00:00,8003,6,6,0,0,1773556975146,1773556975146,0,2,168,1773556975146,1773556975146,0,1,94,1773556975146,1773556975146,0,1,74,Unknown,Unspecified,0,0,,,,,
4220,0,::1,00:00:00:00:00:00,00:00:00,44850,::1,00:00:00:00:00:00,00:00:00,8001,6,6,0,0,1773556976639,1773556976639,0,2,168,1773556976639,1773556976639,0,1,94,1773556976639,1773556976639,0,1,74,Unknown,Unspecified,0,0,,,,,
4226,0,127.0.0.1,00:00:00:00:00:00,00:00:00,47438,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773556974616,1773556974616,0,2,132,1773556974616,1773556974616,0,1,66,1773556974616,1773556974616,0,1,66,Unknown,Unspecified,0,0,,,,,
4227,0,::1,00:00:00:00:00:00,00:00:00,46908,::1,00:00:00:00:00:00,00:00:00,8002,6,6,0,0,1773556974619,1773556974619,0,2,168,1773556974619,1773556974619,0,1,94,1773556974619,1773556974619,0,1,74,Unknown,Unspecified,0,0,,,,,
4228,0,::1,00:00:00:00:00:00,00:00:00,45746,::1,00:00:00:00:00:00,00:00:00,8000,6,6,0,0,1773556974771,1773556974772,1,2,168,1773556974771,1773556974771,0,1,94,1773556974772,1773556974772,0,1,74,Unknown,Unspecified,0,0,,,,,
