id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
35,0,::1,00:00:00:00:00:00,00:00:00,44902,::1,00:00:00:00:00:00,00:00:00,8000,6,6,0,0,1773549358601,1773549358601,0,2,168,1773549358601,1773549358601,0,1,94,1773549358601,1773549358601,0,1,74,Unknown,Unspecified,0,0,,,,,
36,0,::1,00:00:00:00:00:00,00:00:00,60828,::1,00:00:00:00:00:00,00:00:00,8001,6,6,0,0,1773549358620,1773549358620,0,2,168,1773549358620,1773549358620,0,1,94,1773549358620,1773549358620,0,1,74,Unknown,Unspecified,0,0,,,,,
37,0,127.0.0.1,00:00:00:00:00:00,00:00:00,42902,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773549358616,1773549358616,0,2,132,1773549358616,1773549358616,0,1,66,1773549358616,1773549358616,0,1,66,Unknown,Unspecified,0,0,,,,,
39,0,127.0.0.1,00:00:00:00:00:00,00:00:00,56224,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,6,4,0,0,1773549358615,1773549358615,0,2,132,1773549358615,1773549358615,0,1,66,1773549358615,1773549358615,0,1,66,Unknown,Unspecified,0,0,,,,,
40,0,127.0.0.1,00:00:00:00:00:00,00:00:00,43620,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,6,4,0,0,1773549358616,1773549358616,0,2,132,1773549358616,1773549358616,0,1,66,1773549358616,1773549358616,0,1,66,Unknown,Unspecified,0,0,,,,,
