id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
2365,0,127.0.0.1,00:00:00:00:00:00,00:00:00,47794,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,6,4,0,0,1773553622277,1773553622400,123,11,1596,1773553622277,1773553622400,123,6,667,1773553622277,1773553622400,123,5,929,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
2366,0,127.0.0.1,00:00:00:00:00:00,00:00:00,53538,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773553624055,1773553624077,22,11,1244,1773553624055,1773553624077,22,6,649,1773553624055,1773553624077,22,5,595,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
2367,0,::1,00:00:00:00:00:00,00:00:00,40356,::1,00:00:00:00:00:00,00:00:00,8001,6,6,0,0,1773553624053,1773553624053,0,2,168,1773553624053,1773553624053,0,1,94,1773553624053,1773553624053,0,1,74,Unknown,Unspecified,0,0,,,,,
2368,1,127.0.0.1,00:00:00:00:00:00,00:00:00,40498,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773553618574,1773553627988,9414,26,5333,1773553618574,1773553627988,9414,15,2069,1773553618579,1773553627987,9408,11,3264,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
2370,0,::1,00:00:00:00:00:00,00:00:00,40012,::1,00:00:00:00:00:00,00:00:00,8003,6,6,0,0,1773553622275,1773553622275,0,2,168,1773553622275,1773553622275,0,1,94,1773553622275,1773553622275,0,1,74,Unknown,Unspecified,0,0,,,,,
2371,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,127.0.0.1,00:00:00:00:00:00,00:00:00,53038,6,4,0,0,1773553623734,1773553624047,313,4,264,1773553623734,1773553624047,313,2,132,1773553623775,1773553624047,272,2,132,Unknown,Unspecified,0,0,,,,,
2372,0,127.0.0.1,00:00:00:00:00:00,00:00:00,47950,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,6,4,0,0,1773553629776,1773553629849,73,11,1237,1773553629776,1773553629849,73,6,644,1773553629776,1773553629849,73,5,593,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
2373,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,127.0.0.1,00:00:00:00:00:00,00:00:00,47794,6,4,0,0,1773553627402,1773553629768,2366,4,264,1773553627402,1773553629768,2366,2,132,1773553627443,1773553629768,2325,2,132,Unknown,Unspecified,0,0,,,,,
2375,0,::1,00:00:00:00:00:00,00:00:00,51816,::1,00:00:00:00:00:00,00:00:00,8002,6,6,0,0,1773553629774,1773553629774,0,2,168,1773553629774,1773553629774,0,1,94,1773553629774,1773553629774,0,1,74,Unknown,Unspecified,0,0,,,,,
2376,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,127.0.0.1,00:00:00:00:00:00,00:00:00,53538,6,4,0,0,1773553629078,1773553629769,691,4,264,1773553629078,1773553629769,691,2,132,1773553629123,1773553629769,646,2,132,Unknown,Unspecified,0,0,,,,,
