id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
638,0,127.0.0.1,00:00:00:00:00:00,00:00:00,49980,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773550510606,1773550510606,0,2,132,1773550510606,1773550510606,0,1,66,1773550510606,1773550510606,0,1,66,Unknown,Unspecified,0,0,,,,,
639,0,::1,00:00:00:00:00:00,00:00:00,52724,::1,00:00:00:00:00:00,00:00:00,8002,6,6,0,0,1773550510612,1773550510613,1,2,168,1773550510612,1773550510612,0,1,94,1773550510613,1773550510613,0,1,74,Unknown,Unspecified,0,0,,,,,
640,1,127.0.0.1,00:00:00:00:00:00,00:00:00,58816,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773550508682,1773550517282,8600,26,4033,1773550508682,1773550517282,8600,14,1847,1773550508692,1773550517282,8590,12,2186,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
641,0,127.0.0.1,00:00:00:00:00:00,00:00:00,42348,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,6,4,0,0,1773550510615,1773550517264,6649,24,2938,1773550510615,1773550517264,6649,13,1512,1773550510615,1773550517264,6649,11,1426,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
