id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
5368,0,127.0.0.1,00:00:00:00:00:00,00:00:00,56658,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,6,4,0,0,1773559223303,1773559223324,21,9,950,1773559223303,1773559223324,21,5,502,1773559223303,1773559223324,21,4,448,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
5369,0,127.0.0.1,00:00:00:00:00:00,00:00:00,53732,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773559223480,1773559223489,9,9,947,1773559223480,1773559223489,9,5,503,1773559223480,1773559223489,9,4,444,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
5370,0,127.0.0.1,00:00:00:00:00:00,00:00:00,52468,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773559216641,1773559223347,6706,23,3527,1773559216641,1773559223347,6706,12,1476,1773559216641,1773559223347,6706,11,2051,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
5372,0,::1,00:00:00:00:00:00,00:00:00,41360,::1,00:00:00:00:00:00,00:00:00,8000,6,6,0,0,1773559223461,1773559223461,0,2,168,1773559223461,1773559223461,0,1,94,1773559223461,1773559223461,0,1,74,Unknown,Unspecified,0,0,,,,,
5373,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,127.0.0.1,00:00:00:00:00:00,00:00:00,35542,6,4,0,0,1773559221690,1773559223296,1606,4,264,1773559221690,1773559223296,1606,2,132,1773559221731,1773559223296,1565,2,132,Unknown,Unspecified,0,0,,,,,
5374,0,::1,00:00:00:00:00:00,00:00:00,48316,::1,00:00:00:00:00:00,00:00:00,8002,6,6,0,0,1773559223301,1773559223301,0,2,168,1773559223301,1773559223301,0,1,94,1773559223301,1773559223301,0,1,74,Unknown,Unspecified,0,0,,,,,
5375,0,::1,00:00:00:00:00:00,00:00:00,46036,::1,00:00:00:00:00:00,00:00:00,8001,6,6,0,0,1773559223479,1773559223479,0,2,168,1773559223479,1773559223479,0,1,94,1773559223479,1773559223479,0,1,74,Unknown,Unspecified,0,0,,,,,
5376,0,127.0.0.1,00:00:00:00:00:00,00:00:00,46550,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,6,4,0,0,1773559225319,1773559225457,138,11,1596,1773559225319,1773559225457,138,6,667,1773559225319,1773559225457,138,5,929,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
5377,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,127.0.0.1,00:00:00:00:00:00,00:00:00,41572,6,4,0,0,1773559224745,1773559225314,569,4,264,1773559224745,1773559225314,569,2,132,1773559224787,1773559225314,527,2,132,Unknown,Unspecified,0,0,,,,,
5379,0,::1,00:00:00:00:00:00,00:00:00,58040,::1,00:00:00:00:00:00,00:00:00,8003,6,6,0,0,1773559225318,1773559225318,0,2,168,1773559225318,1773559225318,0,1,94,1773559225318,1773559225318,0,1,74,Unknown,Unspecified,0,0,,,,,
