id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
4733,0,127.0.0.1,00:00:00:00:00:00,00:00:00,53468,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,6,4,0,0,1773558080164,1773558080356,192,11,1596,1773558080164,1773558080356,192,6,667,1773558080164,1773558080356,192,5,929,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
4734,0,127.0.0.1,00:00:00:00:00:00,00:00:00,34824,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773558080495,1773558080506,11,9,3013,1773558080495,1773558080506,11,5,495,1773558080495,1773558080506,11,4,2518,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
4736,0,127.0.0.1,00:00:00:00:00:00,00:00:00,42164,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773558072136,1773558080385,8249,29,5183,1773558072136,1773558080385,8249,17,2205,1773558072142,1773558080385,8243,12,2978,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
4738,0,::1,00:00:00:00:00:00,00:00:00,49658,::1,00:00:00:00:00:00,00:00:00,8003,6,6,0,0,1773558080161,1773558080161,0,2,168,1773558080161,1773558080161,0,1,94,1773558080161,1773558080161,0,1,74,Unknown,Unspecified,0,0,,,,,
4739,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,127.0.0.1,00:00:00:00:00:00,00:00:00,34824,6,4,0,0,1773558085508,1773558085551,43,2,132,1773558085508,1773558085508,0,1,66,1773558085551,1773558085551,0,1,66,Unknown,Unspecified,0,0,,,,,
4743,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,127.0.0.1,00:00:00:00:00:00,00:00:00,53468,6,4,0,0,1773558085359,1773558085403,44,2,132,1773558085359,1773558085359,0,1,66,1773558085403,1773558085403,0,1,66,Unknown,Unspecified,0,0,,,,,
4744,0,::1,00:00:00:00:00:00,00:00:00,48252,::1,00:00:00:00:00:00,00:00:00,8000,6,6,0,0,1773558080494,1773558080494,0,2,168,1773558080494,1773558080494,0,1,94,1773558080494,1773558080494,0,1,74,Unknown,Unspecified,0,0,,,,,
4746,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,127.0.0.1,00:00:00:00:00:00,00:00:00,41022,6,4,0,0,1773558082972,1773558083015,43,2,132,1773558082972,1773558082972,0,1,66,1773558083015,1773558083015,0,1,66,Unknown,Unspecified,0,0,,,,,
