id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
3844,0,127.0.0.1,00:00:00:00:00:00,00:00:00,51306,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,6,4,0,0,1773556241294,1773556241409,115,11,1245,1773556241294,1773556241409,115,6,646,1773556241294,1773556241409,115,5,599,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
3845,1,127.0.0.1,00:00:00:00:00:00,00:00:00,54144,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773556235717,1773556245369,9652,32,5262,1773556235717,1773556245369,9652,16,2268,1773556235718,1773556245369,9651,16,2994,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
3846,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,127.0.0.1,00:00:00:00:00:00,00:00:00,57758,6,4,0,0,1773556240860,1773556241289,429,4,264,1773556240860,1773556241289,429,2,132,1773556240903,1773556241289,386,2,132,Unknown,Unspecified,0,0,,,,,
3847,0,127.0.0.1,00:00:00:00:00:00,00:00:00,34580,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,6,4,0,0,1773556245070,1773556245355,285,11,1595,1773556245070,1773556245355,285,6,667,1773556245070,1773556245355,285,5,928,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
3848,0,::1,00:00:00:00:00:00,00:00:00,49126,::1,00:00:00:00:00:00,00:00:00,8002,6,6,0,0,1773556241292,1773556241292,0,2,168,1773556241292,1773556241292,0,1,94,1773556241292,1773556241292,0,1,74,Unknown,Unspecified,0,0,,,,,
3849,0,127.0.0.1,00:00:00:00:00:00,00:00:00,46328,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773556247319,1773556249625,2306,14,1612,1773556247319,1773556249625,2306,8,866,1773556247319,1773556249625,2306,6,746,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
3851,0,::1,00:00:00:00:00:00,00:00:00,38820,::1,00:00:00:00:00:00,00:00:00,8001,6,6,0,0,1773556247316,1773556247316,0,2,168,1773556247316,1773556247316,0,1,94,1773556247316,1773556247316,0,1,74,Unknown,Unspecified,0,0,,,,,
3854,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,127.0.0.1,00:00:00:00:00:00,00:00:00,46660,6,4,0,0,1773556244066,1773556245053,987,4,264,1773556244066,1773556245053,987,2,132,1773556244107,1773556245053,946,2,132,Unknown,Unspecified,0,0,,,,,
3855,0,::1,00:00:00:00:00:00,00:00:00,35226,::1,00:00:00:00:00:00,00:00:00,8003,6,6,0,0,1773556245068,1773556245068,0,2,168,1773556245068,1773556245068,0,1,94,1773556245068,1773556245068,0,1,74,Unknown,Unspecified,0,0,,,,,
3856,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,127.0.0.1,00:00:00:00:00:00,00:00:00,51306,6,4,0,0,1773556246411,1773556247309,898,4,264,1773556246411,1773556247309,898,2,132,1773556246455,1773556247309,854,2,132,Unknown,Unspecified,0,0,,,,,
