id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
2482,1,127.0.0.1,00:00:00:00:00:00,00:00:00,53106,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773553790950,1773553800904,9954,33,5857,1773553790950,1773553800904,9954,19,2315,1773553790950,1773553800904,9954,14,3542,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
2487,0,127.0.0.1,00:00:00:00:00:00,00:00:00,43052,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773553795308,1773553802957,7649,25,3175,1773553795308,1773553802957,7649,14,1667,1773553795308,1773553802957,7649,11,1508,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
2488,0,127.0.0.1,00:00:00:00:00:00,00:00:00,35622,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,6,4,0,0,1773553806676,1773553806692,16,9,950,1773553806676,1773553806692,16,5,502,1773553806677,1773553806692,15,4,448,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
2490,0,::1,00:00:00:00:00:00,00:00:00,53508,::1,00:00:00:00:00:00,00:00:00,8002,6,6,0,0,1773553806674,1773553806674,0,2,168,1773553806674,1773553806674,0,1,94,1773553806674,1773553806674,0,1,74,Unknown,Unspecified,0,0,,,,,
