id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
3296,0,::1,00:00:00:00:00:00,00:00:00,53954,::1,00:00:00:00:00:00,00:00:00,8000,6,6,0,0,1773555274093,1773555274093,0,2,168,1773555274093,1773555274093,0,1,94,1773555274093,1773555274093,0,1,74,Unknown,Unspecified,0,0,,,,,
3297,0,127.0.0.1,00:00:00:00:00:00,00:00:00,59608,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,6,4,0,0,1773555274217,1773555274440,223,11,1595,1773555274217,1773555274440,223,6,667,1773555274217,1773555274440,223,5,928,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
3298,0,127.0.0.1,00:00:00:00:00:00,00:00:00,59052,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773555274096,1773555274123,27,12,3156,1773555274096,1773555274123,27,7,627,1773555274096,1773555274123,27,5,2529,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
3299,0,127.0.0.1,00:00:00:00:00:00,00:00:00,54010,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773555274056,1773555274056,0,2,132,1773555274056,1773555274056,0,1,66,1773555274056,1773555274056,0,1,66,Unknown,Unspecified,0,0,,,,,
3300,0,::1,00:00:00:00:00:00,00:00:00,53956,::1,00:00:00:00:00:00,00:00:00,8000,6,6,0,0,1773555274193,1773555274193,0,2,168,1773555274193,1773555274193,0,1,94,1773555274193,1773555274193,0,1,74,Unknown,Unspecified,0,0,,,,,
3301,0,127.0.0.1,00:00:00:00:00:00,00:00:00,59098,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,6,4,0,0,1773555274212,1773555274212,0,2,132,1773555274212,1773555274212,0,1,66,1773555274212,1773555274212,0,1,66,Unknown,Unspecified,0,0,,,,,
3302,0,127.0.0.1,00:00:00:00:00:00,00:00:00,59616,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,6,4,0,0,1773555279550,1773555279752,202,11,1595,1773555279550,1773555279752,202,6,667,1773555279550,1773555279752,202,5,928,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
3303,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,127.0.0.1,00:00:00:00:00:00,00:00:00,59608,6,4,0,0,1773555279442,1773555279542,100,4,264,1773555279442,1773555279542,100,2,132,1773555279483,1773555279542,59,2,132,Unknown,Unspecified,0,0,,,,,
3305,0,::1,00:00:00:00:00:00,00:00:00,48682,::1,00:00:00:00:00:00,00:00:00,8003,6,6,0,0,1773555279548,1773555279548,0,2,168,1773555279548,1773555279548,0,1,94,1773555279548,1773555279548,0,1,74,Unknown,Unspecified,0,0,,,,,
3306,0,::1,00:00:00:00:00:00,00:00:00,48672,::1,00:00:00:00:00:00,00:00:00,8003,6,6,0,0,1773555274216,1773555274216,0,2,168,1773555274216,1773555274216,0,1,94,1773555274216,1773555274216,0,1,74,Unknown,Unspecified,0,0,,,,,
