id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
2108,1,127.0.0.1,00:00:00:00:00:00,00:00:00,49104,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773553113960,1773553121795,7835,23,6163,1773553113960,1773553121795,7835,13,1706,1773553113970,1773553121795,7825,10,4457,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
2111,0,127.0.0.1,00:00:00:00:00:00,00:00:00,57498,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773553121767,1773553121782,15,9,947,1773553121767,1773553121782,15,5,503,1773553121767,1773553121782,15,4,444,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
2112,0,::1,00:00:00:00:00:00,00:00:00,54368,::1,00:00:00:00:00:00,00:00:00,8001,6,6,0,0,1773553121765,1773553121765,0,2,168,1773553121765,1773553121765,0,1,94,1773553121765,1773553121765,0,1,74,Unknown,Unspecified,0,0,,,,,
2116,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,127.0.0.1,00:00:00:00:00:00,00:00:00,57498,6,4,0,0,1773553126784,1773553128188,1404,4,264,1773553126784,1773553128188,1404,2,132,1773553126827,1773553128188,1361,2,132,Unknown,Unspecified,0,0,,,,,
2117,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,127.0.0.1,00:00:00:00:00:00,00:00:00,42122,6,4,0,0,1773553123466,1773553128188,4722,4,264,1773553123466,1773553128188,4722,2,132,1773553123507,1773553128188,4681,2,132,Unknown,Unspecified,0,0,,,,,
2118,0,::1,00:00:00:00:00:00,00:00:00,54382,::1,00:00:00:00:00:00,00:00:00,8001,6,6,0,0,1773553128192,1773553128192,0,2,168,1773553128192,1773553128192,0,1,94,1773553128192,1773553128192,0,1,74,Unknown,Unspecified,0,0,,,,,
