id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
1534,1,127.0.0.1,00:00:00:00:00:00,00:00:00,43366,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773552075499,1773552084812,9313,26,4429,1773552075499,1773552084812,9313,14,1869,1773552075543,1773552084812,9269,12,2560,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
1535,0,::1,00:00:00:00:00:00,00:00:00,52502,::1,00:00:00:00:00:00,00:00:00,8001,6,6,0,0,1773552081467,1773552081467,0,2,168,1773552081467,1773552081467,0,1,94,1773552081467,1773552081467,0,1,74,Unknown,Unspecified,0,0,,,,,
1536,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,127.0.0.1,00:00:00:00:00:00,00:00:00,42022,6,4,0,0,1773552080537,1773552081461,924,4,264,1773552080537,1773552081461,924,2,132,1773552080579,1773552081461,882,2,132,Unknown,Unspecified,0,0,,,,,
1538,0,127.0.0.1,00:00:00:00:00:00,00:00:00,42372,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773552081469,1773552084799,3330,18,2207,1773552081469,1773552084799,3330,10,1157,1773552081469,1773552084799,3330,8,1050,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
1539,0,127.0.0.1,00:00:00:00:00:00,00:00:00,43366,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773552087594,1773552087614,20,8,987,1773552087594,1773552087614,20,5,478,1773552087602,1773552087614,12,3,509,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
1540,0,::1,00:00:00:00:00:00,00:00:00,59912,::1,00:00:00:00:00:00,00:00:00,8000,6,6,0,0,1773552087717,1773552087717,0,2,168,1773552087717,1773552087717,0,1,94,1773552087717,1773552087717,0,1,74,Unknown,Unspecified,0,0,,,,,
1541,0,127.0.0.1,00:00:00:00:00:00,00:00:00,50114,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,6,4,0,0,1773552089580,1773552089647,67,11,1244,1773552089580,1773552089647,67,6,646,1773552089580,1773552089647,67,5,598,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
1542,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,127.0.0.1,00:00:00:00:00:00,00:00:00,42372,6,4,0,0,1773552089802,1773552089843,41,2,132,1773552089802,1773552089802,0,1,66,1773552089843,1773552089843,0,1,66,Unknown,Unspecified,0,0,,,,,
1543,0,::1,00:00:00:00:00:00,00:00:00,59862,::1,00:00:00:00:00:00,00:00:00,8002,6,6,0,0,1773552089578,1773552089578,0,2,168,1773552089578,1773552089578,0,1,94,1773552089578,1773552089578,0,1,74,Unknown,Unspecified,0,0,,,,,
