id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
1047,0,127.0.0.1,00:00:00:00:00:00,00:00:00,45272,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,6,4,0,0,1773551241515,1773551241638,123,11,1245,1773551241515,1773551241638,123,6,646,1773551241516,1773551241638,122,5,599,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
1048,1,127.0.0.1,00:00:00:00:00:00,00:00:00,53986,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773551234897,1773551243693,8796,24,5016,1773551234897,1773551243693,8796,14,1885,1773551234920,1773551243693,8773,10,3131,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
1049,0,::1,00:00:00:00:00:00,00:00:00,34886,::1,00:00:00:00:00:00,00:00:00,8002,6,6,0,0,1773551241513,1773551241513,0,2,168,1773551241513,1773551241513,0,1,94,1773551241513,1773551241513,0,1,74,Unknown,Unspecified,0,0,,,,,
1050,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,127.0.0.1,00:00:00:00:00:00,00:00:00,51510,6,4,0,0,1773551239914,1773551241506,1592,4,264,1773551239914,1773551241506,1592,2,132,1773551239955,1773551241506,1551,2,132,Unknown,Unspecified,0,0,,,,,
1051,0,127.0.0.1,00:00:00:00:00:00,00:00:00,52620,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,6,4,0,0,1773551243481,1773551243679,198,11,1595,1773551243481,1773551243679,198,6,667,1773551243481,1773551243679,198,5,928,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
1052,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,127.0.0.1,00:00:00:00:00:00,00:00:00,47828,6,4,0,0,1773551238184,1773551241507,3323,4,264,1773551238184,1773551241507,3323,2,132,1773551238227,1773551241507,3280,2,132,Unknown,Unspecified,0,0,,,,,
1053,0,::1,00:00:00:00:00:00,00:00:00,40424,::1,00:00:00:00:00:00,00:00:00,8003,6,6,0,0,1773551243479,1773551243479,0,2,168,1773551243479,1773551243479,0,1,94,1773551243479,1773551243479,0,1,74,Unknown,Unspecified,0,0,,,,,
1054,0,127.0.0.1,00:00:00:00:00:00,00:00:00,55938,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773551247485,1773551247501,16,9,947,1773551247485,1773551247501,16,5,503,1773551247486,1773551247501,15,4,444,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
1055,0,::1,00:00:00:00:00:00,00:00:00,60892,::1,00:00:00:00:00:00,00:00:00,8001,6,6,0,0,1773551247483,1773551247483,0,2,168,1773551247483,1773551247483,0,1,94,1773551247483,1773551247483,0,1,74,Unknown,Unspecified,0,0,,,,,
1056,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,127.0.0.1,00:00:00:00:00:00,00:00:00,45272,6,4,0,0,1773551246639,1773551247477,838,4,264,1773551246639,1773551247477,838,2,132,1773551246683,1773551247477,794,2,132,Unknown,Unspecified,0,0,,,,,
