id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
6065,1,127.0.0.1,00:00:00:00:00:00,00:00:00,47612,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773560534076,1773560541564,7488,22,3472,1773560534076,1773560541564,7488,12,1486,1773560534077,1773560541564,7487,10,1986,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
6068,0,127.0.0.1,00:00:00:00:00:00,00:00:00,58440,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773560541534,1773560541550,16,9,946,1773560541534,1773560541550,16,5,503,1773560541534,1773560541550,16,4,443,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
6069,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,127.0.0.1,00:00:00:00:00:00,00:00:00,33658,6,4,0,0,1773560539108,1773560541526,2418,4,264,1773560539108,1773560541526,2418,2,132,1773560539151,1773560541526,2375,2,132,Unknown,Unspecified,0,0,,,,,
6070,0,::1,00:00:00:00:00:00,00:00:00,37862,::1,00:00:00:00:00:00,00:00:00,8001,6,6,0,0,1773560541532,1773560541532,0,2,168,1773560541532,1773560541532,0,1,94,1773560541532,1773560541532,0,1,74,Unknown,Unspecified,0,0,,,,,
6071,0,127.0.0.1,00:00:00:00:00:00,00:00:00,44884,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,6,4,0,0,1773560544669,1773560544882,213,11,1596,1773560544669,1773560544882,213,6,667,1773560544669,1773560544882,213,5,929,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
6072,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,127.0.0.1,00:00:00:00:00:00,00:00:00,45392,6,4,0,0,1773560542552,1773560544647,2095,4,264,1773560542552,1773560544647,2095,2,132,1773560542595,1773560544647,2052,2,132,Unknown,Unspecified,0,0,,,,,
6073,0,127.0.0.1,00:00:00:00:00:00,00:00:00,47784,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,6,4,0,0,1773560546638,1773560546656,18,9,950,1773560546638,1773560546656,18,5,502,1773560546638,1773560546656,18,4,448,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
6074,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,127.0.0.1,00:00:00:00:00:00,00:00:00,58440,6,4,0,0,1773560546551,1773560546630,79,4,264,1773560546551,1773560546630,79,2,132,1773560546595,1773560546629,34,2,132,Unknown,Unspecified,0,0,,,,,
6078,0,::1,00:00:00:00:00:00,00:00:00,60594,::1,00:00:00:00:00:00,00:00:00,8003,6,6,0,0,1773560544654,1773560544654,0,2,168,1773560544654,1773560544654,0,1,94,1773560544654,1773560544654,0,1,74,Unknown,Unspecified,0,0,,,,,
6079,0,::1,00:00:00:00:00:00,00:00:00,36772,::1,00:00:00:00:00:00,00:00:00,8002,6,6,0,0,1773560546636,1773560546636,0,2,168,1773560546636,1773560546636,0,1,94,1773560546636,1773560546636,0,1,74,Unknown,Unspecified,0,0,,,,,
