id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
1679,0,127.0.0.1,00:00:00:00:00:00,00:00:00,46020,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,6,4,0,0,1773552350458,1773552350544,86,11,1243,1773552350458,1773552350544,86,6,646,1773552350458,1773552350543,85,5,597,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
1680,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,127.0.0.1,00:00:00:00:00:00,00:00:00,46016,6,4,0,0,1773552348894,1773552350453,1559,4,264,1773552348894,1773552350453,1559,2,132,1773552348935,1773552350453,1518,2,132,Unknown,Unspecified,0,0,,,,,
1681,0,::1,00:00:00:00:00:00,00:00:00,36128,::1,00:00:00:00:00:00,00:00:00,8002,6,6,0,0,1773552350457,1773552350457,0,2,168,1773552350457,1773552350457,0,1,94,1773552350457,1773552350457,0,1,74,Unknown,Unspecified,0,0,,,,,
1682,0,127.0.0.1,00:00:00:00:00:00,00:00:00,56614,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773552354337,1773552354486,149,18,2209,1773552354337,1773552354486,149,10,1158,1773552354337,1773552354486,149,8,1051,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
1683,0,127.0.0.1,00:00:00:00:00:00,00:00:00,53528,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773552350444,1773552354371,3927,17,2520,1773552350444,1773552354371,3927,10,1258,1773552350446,1773552354371,3925,7,1262,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
1684,0,::1,00:00:00:00:00:00,00:00:00,50872,::1,00:00:00:00:00:00,00:00:00,8001,6,6,0,0,1773552354335,1773552354335,0,2,168,1773552354335,1773552354335,0,1,94,1773552354335,1773552354335,0,1,74,Unknown,Unspecified,0,0,,,,,
1685,0,::1,00:00:00:00:00:00,00:00:00,56772,::1,00:00:00:00:00:00,00:00:00,8000,6,6,0,0,1773552354463,1773552354463,0,2,168,1773552354463,1773552354463,0,1,94,1773552354463,1773552354463,0,1,74,Unknown,Unspecified,0,0,,,,,
1687,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,127.0.0.1,00:00:00:00:00:00,00:00:00,56614,6,4,0,0,1773552359488,1773552359810,322,4,264,1773552359488,1773552359810,322,2,132,1773552359531,1773552359810,279,2,132,Unknown,Unspecified,0,0,,,,,
1689,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,127.0.0.1,00:00:00:00:00:00,00:00:00,43588,6,4,0,0,1773552350566,1773552354329,3763,4,264,1773552350566,1773552354329,3763,2,132,1773552350607,1773552354329,3722,2,132,Unknown,Unspecified,0,0,,,,,
1709,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,127.0.0.1,00:00:00:00:00:00,00:00:00,46020,6,4,0,0,1773552355545,1773552359809,4264,4,264,1773552355545,1773552359809,4264,2,132,1773552355587,1773552359809,4222,2,132,Unknown,Unspecified,0,0,,,,,
1710,0,::1,00:00:00:00:00:00,00:00:00,45544,::1,00:00:00:00:00:00,00:00:00,8002,6,6,0,0,1773552359816,1773552359816,0,2,168,1773552359816,1773552359816,0,1,94,1773552359816,1773552359816,0,1,74,Unknown,Unspecified,0,0,,,,,
