id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
216,1,127.0.0.1,00:00:00:00:00:00,00:00:00,47606,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773549695772,1773549704407,8635,27,4722,1773549695772,1773549704407,8635,14,1835,1773549695772,1773549704407,8635,13,2887,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
217,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,127.0.0.1,00:00:00:00:00:00,00:00:00,54538,6,4,0,0,1773549700907,1773549700951,44,2,132,1773549700907,1773549700907,0,1,66,1773549700951,1773549700951,0,1,66,Unknown,Unspecified,0,0,,,,,
218,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,127.0.0.1,00:00:00:00:00:00,00:00:00,42446,6,4,0,0,1773549704564,1773549708306,3742,4,264,1773549704564,1773549708306,3742,2,132,1773549704607,1773549708306,3699,2,132,Unknown,Unspecified,0,0,,,,,
219,0,127.0.0.1,00:00:00:00:00:00,00:00:00,54538,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,6,4,0,0,1773549708305,1773549708305,0,2,132,1773549708305,1773549708305,0,1,66,1773549708305,1773549708305,0,1,66,Unknown,Unspecified,0,0,,,,,
222,0,::1,00:00:00:00:00:00,00:00:00,33276,::1,00:00:00:00:00:00,00:00:00,8001,6,6,0,0,1773549708309,1773549708309,0,2,168,1773549708309,1773549708309,0,1,94,1773549708309,1773549708309,0,1,74,Unknown,Unspecified,0,0,,,,,
