id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
6203,0,127.0.0.1,00:00:00:00:00:00,00:00:00,51860,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,6,4,0,0,1773560751132,1773560751232,100,11,1244,1773560751132,1773560751232,100,6,646,1773560751132,1773560751232,100,5,598,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
6204,0,127.0.0.1,00:00:00:00:00:00,00:00:00,51224,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,6,4,0,0,1773560753643,1773560753820,177,11,1595,1773560753643,1773560753820,177,6,667,1773560753643,1773560753820,177,5,928,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
6206,0,::1,00:00:00:00:00:00,00:00:00,39818,::1,00:00:00:00:00:00,00:00:00,8003,6,6,0,0,1773560753641,1773560753641,0,2,168,1773560753641,1773560753641,0,1,94,1773560753641,1773560753641,0,1,74,Unknown,Unspecified,0,0,,,,,
6207,0,127.0.0.1,00:00:00:00:00:00,00:00:00,58548,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773560747888,1773560751247,3359,17,2519,1773560747888,1773560751247,3359,10,1257,1773560747889,1773560751247,3358,7,1262,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
6209,0,::1,00:00:00:00:00:00,00:00:00,46470,::1,00:00:00:00:00:00,00:00:00,8002,6,6,0,0,1773560751130,1773560751130,0,2,168,1773560751130,1773560751130,0,1,94,1773560751130,1773560751130,0,1,74,Unknown,Unspecified,0,0,,,,,
6211,0,::1,00:00:00:00:00:00,00:00:00,46148,::1,00:00:00:00:00:00,00:00:00,8000,6,6,0,0,1773560751318,1773560751318,0,2,168,1773560751318,1773560751318,0,1,94,1773560751318,1773560751318,0,1,74,Unknown,Unspecified,0,0,,,,,
6213,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,127.0.0.1,00:00:00:00:00:00,00:00:00,36520,6,4,0,0,1773560752908,1773560753635,727,4,264,1773560752908,1773560753635,727,2,132,1773560752951,1773560753635,684,2,132,Unknown,Unspecified,0,0,,,,,
