id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
7304,1,127.0.0.1,00:00:00:00:00:00,00:00:00,56280,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773562728598,1773562737268,8670,22,5259,1773562728598,1773562737268,8670,13,1656,1773562728629,1773562737268,8639,9,3603,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
7305,0,127.0.0.1,00:00:00:00:00:00,00:00:00,43040,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773562734231,1773562734250,19,11,1245,1773562734231,1773562734250,19,6,649,1773562734231,1773562734250,19,5,596,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
7306,0,::1,00:00:00:00:00:00,00:00:00,34570,::1,00:00:00:00:00:00,00:00:00,8001,6,6,0,0,1773562734229,1773562734229,0,2,168,1773562734229,1773562734229,0,1,94,1773562734229,1773562734229,0,1,74,Unknown,Unspecified,0,0,,,,,
7307,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,127.0.0.1,00:00:00:00:00:00,00:00:00,46592,6,4,0,0,1773562733624,1773562734223,599,4,264,1773562733624,1773562734223,599,2,132,1773562733667,1773562734223,556,2,132,Unknown,Unspecified,0,0,,,,,
7311,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,127.0.0.1,00:00:00:00:00:00,00:00:00,44044,6,4,0,0,1773562729749,1773562734222,4473,4,264,1773562729749,1773562734222,4473,2,132,1773562729791,1773562734222,4431,2,132,Unknown,Unspecified,0,0,,,,,
