id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
307,1,127.0.0.1,00:00:00:00:00:00,00:00:00,33154,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773549853777,1773549862016,8239,23,6189,1773549853777,1773549862016,8239,13,1685,1773549853777,1773549862016,8239,10,4504,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
308,0,127.0.0.1,00:00:00:00:00:00,00:00:00,33838,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,6,4,0,0,1773549864905,1773549864921,16,9,1275,1773549864905,1773549864921,16,5,508,1773549864905,1773549864921,16,4,767,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
309,0,127.0.0.1,00:00:00:00:00:00,00:00:00,48864,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,6,4,0,0,1773549866572,1773549866592,20,9,950,1773549866572,1773549866592,20,5,502,1773549866572,1773549866592,20,4,448,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
310,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,127.0.0.1,00:00:00:00:00:00,00:00:00,58564,6,4,0,0,1773549863713,1773549864897,1184,4,264,1773549863713,1773549864897,1184,2,132,1773549863755,1773549864897,1142,2,132,Unknown,Unspecified,0,0,,,,,
311,0,::1,00:00:00:00:00:00,00:00:00,45296,::1,00:00:00:00:00:00,00:00:00,8002,6,6,0,0,1773549866569,1773549866569,0,2,168,1773549866569,1773549866569,0,1,94,1773549866569,1773549866569,0,1,74,Unknown,Unspecified,0,0,,,,,
312,0,127.0.0.1,00:00:00:00:00:00,00:00:00,56932,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773549869660,1773549869677,17,11,1242,1773549869660,1773549869677,17,6,648,1773549869660,1773549869677,17,5,594,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
314,0,::1,00:00:00:00:00:00,00:00:00,58150,::1,00:00:00:00:00:00,00:00:00,8001,6,6,0,0,1773549869657,1773549869657,0,2,168,1773549869657,1773549869657,0,1,94,1773549869657,1773549869657,0,1,74,Unknown,Unspecified,0,0,,,,,
315,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,127.0.0.1,00:00:00:00:00:00,00:00:00,33838,6,4,0,0,1773549869923,1773549869967,44,2,132,1773549869923,1773549869923,0,1,66,1773549869967,1773549869967,0,1,66,Unknown,Unspecified,0,0,,,,,
316,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,127.0.0.1,00:00:00:00:00:00,00:00:00,48838,6,4,0,0,1773549861073,1773549864896,3823,4,264,1773549861073,1773549864896,3823,2,132,1773549861115,1773549864896,3781,2,132,Unknown,Unspecified,0,0,,,,,
317,0,::1,00:00:00:00:00:00,00:00:00,52732,::1,00:00:00:00:00:00,00:00:00,8003,6,6,0,0,1773549864902,1773549864903,1,2,168,1773549864902,1773549864902,0,1,94,1773549864903,1773549864903,0,1,74,Unknown,Unspecified,0,0,,,,,
