id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
4157,0,127.0.0.1,00:00:00:00:00:00,00:00:00,54548,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,6,4,0,0,1773556868652,1773556873155,4503,21,2576,1773556868652,1773556873155,4503,12,1374,1773556868652,1773556873155,4503,9,1202,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
4159,1,127.0.0.1,00:00:00:00:00:00,00:00:00,43836,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,6,4,0,0,1773556868801,1773556874467,5666,23,3910,1773556868801,1773556874467,5666,13,1562,1773556868801,1773556874467,5666,10,2348,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
4160,1,127.0.0.1,00:00:00:00:00:00,00:00:00,49356,127.0.0.1,00:00:00:00:00:00,00:00:00,8000,6,4,0,0,1773556868785,1773556878475,9690,76,14277,1773556868785,1773556878475,9690,44,5752,1773556868785,1773556878475,9690,32,8525,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
4162,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8002,127.0.0.1,00:00:00:00:00:00,00:00:00,36704,6,4,0,0,1773556874223,1773556874283,60,4,264,1773556874223,1773556874283,60,2,132,1773556874267,1773556874283,16,2,132,Unknown,Unspecified,0,0,,,,,
4163,0,::1,00:00:00:00:00:00,00:00:00,41716,::1,00:00:00:00:00:00,00:00:00,8002,6,6,0,0,1773556876586,1773556876586,0,2,168,1773556876586,1773556876586,0,1,94,1773556876586,1773556876586,0,1,74,Unknown,Unspecified,0,0,,,,,
4164,0,127.0.0.1,00:00:00:00:00:00,00:00:00,43836,127.0.0.1,00:00:00:00:00:00,00:00:00,8003,6,4,0,0,1773556879159,1773556879382,223,7,1315,1773556879159,1773556879382,223,4,527,1773556879162,1773556879382,220,3,788,HTTP,Web,0,6,localhost,,,python-httpx/0.28.1,application/json
4165,0,127.0.0.1,00:00:00:00:00:00,00:00:00,8001,127.0.0.1,00:00:00:00:00:00,00:00:00,54548,6,4,0,0,1773556878157,1773556878303,146,4,264,1773556878157,1773556878303,146,2,132,1773556878199,1773556878303,104,2,132,Unknown,Unspecified,0,0,,,,,
